paper_id,author_id,author_order
P00283,A00807,2
P00283,A00692,3
P00283,A00808,4
P00283,A00624,5
P00284,A00286,1
P00284,A00153,2
P00284,A00039,3
P00284,A00809,4
P00285,A00521,1
P00285,A00810,2
P00285,A00008,3
P00285,A00430,4
P00286,A00391,1
P00286,A00811,2
P00286,A00812,3
P00286,A00179,4
P00287,A00004,1
P00287,A00521,2
P00288,A00813,1
P00289,A00691,1
P00289,A00814,2
P00289,A00815,3
P00290,A00816,1
P00290,A00817,2
P00290,A00325,3
P00290,A00815,4
P00290,A00818,5
P00290,A00819,6
P00291,A00820,1
P00291,A00821,2
P00291,A00135,3
P00291,A00030,4
P00292,A00822,1
P00292,A00271,2
P00292,A00319,3
P00292,A00318,4
P00293,A00157,1
P00293,A00154,2
P00293,A00159,3
P00293,A00160,4
P00294,A00157,1
P00294,A00154,2
