paper_id,author_id,author_order
P01053,A02878,3
P01054,A01643,1
P01054,A02320,2
P01054,A02318,3
P01054,A02879,4
P01054,A00170,5
P01054,A02325,6
P01054,A00595,7
P01055,A02255,1
P01055,A00338,2
P01055,A01413,3
P01055,A00463,4
P01055,A02880,5
P01055,A01828,6
P01055,A02708,7
P01055,A02065,8
P01055,A02256,9
P01055,A02881,10
P01055,A01412,11
P01056,A02882,1
P01056,A02574,2
P01056,A02831,3
P01056,A02313,4
P01057,A02883,1
P01057,A02884,2
P01058,A02885,1
P01058,A00086,2
P01058,A00140,3
P01058,A00087,4
P01059,A01477,1
P01059,A02886,2
P01059,A02887,3
P01059,A02888,4
P01059,A02889,5
P01059,A02890,6
P01060,A02312,1
P01060,A00156,2
P01060,A01697,3
P01061,A00008,1
P01062,A02891,1
P01063,A02464,1
P01063,A00203,2
P01063,A00656,3
P01063,A00409,4
P01063,A00200,5
P01063,A01110,6
P01063,A00944,7
P01063,A02892,8
P01063,A01530,9
P01063,A01200,10
P01063,A02518,11
P01064,A02893,1
P01064,A02894,2
P01064,A02895,3
P01065,A02896,1
P01066,A02271,1
P01066,A01951,2
P01066,A02272,3
P01066,A00087,4
P01066,A00086,5
P01066,A00140,6
P01066,A00198,7
P01067,A02897,1
P01067,A02898,2
P01068,A02899,1
P01068,A02419,2
P01068,A02421,3
P01068,A00158,4
P01068,A02900,5
P01068,A02901,6
P01068,A02632,7
P01068,A02422,8
P01069,A01638,1
P01069,A02902,2
P01069,A02903,3
P01069,A02904,4
P01069,A01534,5
P01069,A02905,6
P01069,A02906,7
P01069,A02907,8
P01069,A02790,9
P01069,A02908,10
P01069,A02909,11
P01069,A02910,12
P01069,A02911,13
P01069,A02912,14
P01069,A02913,15
P01069,A02914,16
P01069,A02915,17
P01069,A02916,18
P01069,A02917,19
P01069,A02918,20
P01069,A02919,21
P01069,A00545,22
P01069,A02920,23
P01069,A02921,24
P01069,A02922,25
P01069,A02923,26
P01069,A02924,27
P01069,A02925,28
P01069,A01155,29
P01069,A02926,30
P01069,A02927,31
P01069,A02928,32
P01069,A01639,33
P01069,A02929,34
P01069,A02930,35
P01069,A02931,36
P01069,A02932,37
P01070,A02665,1
P01070,A02933,2
P01070,A01070,3
P01070,A02740,4
P01070,A02934,5
P01070,A02935,6
P01070,A00158,7
P01070,A02039,8
P01070,A02936,9
P01070,A02937,10
P01071,A02938,1
P01071,A00821,2
P01071,A00466,3
P01071,A01567,4
P01071,A01443,5
P01072,A00403,1
P01073,A02939,1
P01073,A02053,2
P01073,A01737,3
P01073,A02940,4
P01074,A02941,1
P01074,A02942,2
P01074,A02943,3
P01074,A02944,4
P01074,A02945,5
P01074,A02946,6
P01074,A02947,7
P01074,A02948,8
P01074,A00133,9
P01074,A00134,10
P01074,A02949,11
P01074,A02950,12
P01074,A00098,13
P01075,A02951,1
P01075,A02952,2
P01075,A01272,3
P01076,A02951,1
P01076,A02953,2
P01076,A02954,3
P01076,A02952,4
P01077,A02951,1
P01077,A02952,2
P01077,A02955,3
P01077,A01272,4
P01078,A02956,1
P01078,A02951,2
P01078,A02952,3
P01079,A02099,1
P01079,A00644,2
P01079,A00156,3
P01080,A02957,1
P01080,A02958,2
P01080,A02000,3
P01080,A00218,4
P01080,A02030,5
P01080,A00167,6
P01081,A00916,1
P01082,A00058,1
P01082,A02959,2
P01082,A02366,3
P01082,A02533,4
P01082,A00251,5
P01082,A00255,6
P01082,A00179,7
P01082,A01443,8
P01082,A02960,9
P01082,A00205,10
P01083,A00292,1
P01083,A02502,2
P01083,A00255,3
P01083,A02961,4
P01083,A00782,5
P01083,A00225,6
P01083,A02432,7
P01083,A02094,8
P01084,A02962,1
P01084,A00617,2
P01084,A02963,3
P01084,A00908,4
P01085,A02964,1
P01085,A01675,2
P01085,A02965,3
P01086,A02512,1
P01086,A02514,2
P01086,A02513,3
P01086,A02517,4
P01087,A01811,1
P01087,A01812,2
P01087,A00793,3
P01087,A00034,4
P01087,A01814,5
P01088,A01602,1
P01088,A01071,2
P01088,A00713,3
P01088,A02837,4
P01088,A00714,5
P01088,A00014,6
P01088,A02966,7
P01088,A00890,8
P01089,A02414,1
P01089,A02967,2
P01089,A02968,3
P01089,A02969,4
P01089,A02970,5
P01089,A01035,6
P01089,A02800,7
P01090,A02971,1
P01090,A02794,2
P01091,A01215,1
P01091,A00782,2
P01091,A02972,3
P01091,A02973,4
P01091,A02713,5
P01092,A02345,1
P01092,A00403,2
P01093,A00156,1
P01093,A00644,2
P01093,A00065,3
P01093,A02099,4
P01093,A00485,5
P01094,A02962,1
P01094,A00617,2
P01094,A02963,3
P01094,A00908,4
P01095,A02433,1
P01095,A02030,2
P01095,A00218,3
P01095,A02470,4
P01095,A01137,5
P01095,A02974,6
P01096,A02116,1
P01096,A02975,2
P01096,A02976,3
P01096,A02977,4
P01096,A02978,5
P01096,A02979,6
P01096,A02980,7
P01096,A02981,8
P01096,A02982,9
P01096,A00960,10
P01096,A02983,11
P01097,A00384,1
P01097,A00782,2
P01097,A02673,3
P01097,A00748,4
P01098,A00485,1
P01098,A02984,2
P01098,A02985,3
P01098,A02986,4
P01098,A02987,5
P01098,A02086,6
P01098,A00718,7
P01098,A02988,8
P01098,A01527,9
P01098,A02350,10
P01098,A00823,11
P01098,A00104,12
P01098,A00100,13
P01098,A02989,14
P01098,A02990,15
P01098,A02416,16
P01098,A02126,17
P01098,A01321,18
P01098,A00101,19
P01098,A00493,20
P01098,A01130,21
P01098,A00481,22
P01098,A02991,23
P01098,A02992,24
P01098,A01075,25
P01098,A01131,26
P01098,A00065,27
P01098,A00621,28
P01098,A00140,29
P01098,A00353,30
P01098,A02359,31
P01098,A02993,32
P01098,A02994,33
P01098,A02995,34
P01098,A01453,35
P01098,A01977,36
P01098,A02996,37
P01098,A02997,38
P01098,A00386,39
P01098,A02998,40
P01098,A02153,41
P01098,A02999,42
P01098,A03000,43
P01098,A03001,44
P01098,A03002,45
P01098,A02777,46
P01098,A00522,47
P01098,A03003,48
P01099,A00344,1
P01099,A00341,2
P01099,A01443,3
P01099,A00128,4
P01100,A02275,1
P01100,A03004,2
P01101,A00843,1
P01101,A03005,2
P01101,A02065,3
P01101,A00010,4
P01102,A03006,1
P01102,A03007,2
P01102,A03008,3
P01102,A02189,4
P01102,A03009,5
P01102,A03010,6
P01102,A03011,7
P01102,A01227,8
P01102,A01682,9
P01103,A02255,1
P01103,A00338,2
P01103,A00170,3
P01103,A02593,4
P01104,A01222,1
P01104,A00723,2
P01104,A00086,3
P01104,A00087,4
P01104,A03012,5
P01104,A00145,6
P01105,A02013,1
P01105,A01064,2
P01105,A00081,3
P01105,A01029,4
P01105,A00015,5
P01105,A00125,6
P01105,A00083,7
P01105,A00101,8
P01106,A03013,1
P01106,A03014,2
P01106,A03015,3
P01106,A03016,4
P01106,A03017,5
P01106,A03018,6
P01106,A03019,7
P01106,A03020,8
P01106,A03021,9
P01106,A03022,10
P01106,A03023,11
P01107,A00979,1
P01107,A00980,2
P01107,A03024,3
P01107,A02399,4
P01107,A02473,5
P01107,A01449,6
P01107,A01447,7
P01107,A01947,8
P01107,A03025,9
P01108,A02106,1
P01108,A02107,2
P01108,A03026,3
P01108,A02526,4
P01108,A03027,5
P01108,A03028,6
P01108,A00015,7
P01109,A03029,1
P01109,A03030,2
P01109,A02430,3
P01109,A01046,4
P01109,A01047,5
P01109,A01045,6
P01110,A03031,1
P01110,A03032,2
P01111,A03033,1
P01111,A01155,2
P01111,A00705,3
P01111,A02907,4
P01111,A03034,5
P01111,A01705,6
P01111,A03035,7
P01111,A03036,8
P01112,A03037,1
P01112,A02584,2
P01112,A03038,3
P01113,A02649,1
P01113,A03039,2
P01113,A03040,3
P01113,A03041,4
P01113,A03042,5
P01113,A03043,6
P01113,A03044,7
P01114,A03045,1
P01114,A01057,2
P01114,A00950,3
P01114,A00010,4
P01115,A03046,1
P01115,A03047,2
P01116,A01419,1
P01116,A01064,2
P01116,A01245,3
P01116,A00485,4
P01117,A02740,1
P01117,A00922,2
P01117,A00251,3
P01117,A01125,4
P01117,A02645,5
P01117,A00092,6
P01117,A02135,7
P01117,A01828,8
P01117,A01656,9
P01117,A02325,10
P01117,A00189,11
P01118,A03048,1
P01119,A03049,1
P01119,A03050,2
P01119,A03051,3
P01119,A03052,4
P01120,A03053,1
P01120,A03054,2
P01120,A03055,3
P01121,A02624,1
P01121,A03056,2
P01122,A03057,1
P01122,A03058,2
P01122,A02477,3
P01122,A03059,4
P01122,A03060,5
P01122,A03061,6
P01122,A03062,7
P01123,A03063,1
P01123,A03064,2
P01123,A03065,3
P01124,A03066,1
P01124,A01595,2
P01124,A03067,3
P01124,A03068,4
P01124,A01452,5
P01124,A03069,6
P01124,A03070,7
P01125,A03071,1
P01125,A03072,2
P01125,A03073,3
P01126,A02728,1
P01126,A03074,2
P01126,A03075,3
P01126,A03076,4
P01126,A03077,5
P01126,A03078,6
P01126,A03057,7
P01126,A03079,8
P01126,A00640,9
P01127,A00013,1
P01127,A03080,2
P01127,A00376,3
P01128,A01786,1
P01128,A01065,2
P01128,A00804,3
P01128,A03081,4
P01128,A02262,5
P01128,A00807,6
P01128,A02009,7
P01128,A00361,8
P01129,A03082,1
P01129,A03083,2
P01129,A03084,3
P01129,A02652,4
P01129,A02000,5
P01129,A02151,6
P01129,A01997,7
P01130,A02360,1
P01130,A00092,2
P01130,A02878,3
P01131,A03085,1
P01131,A03086,2
P01131,A03087,3
P01131,A03088,4
P01132,A02938,1
P01132,A02959,2
P01132,A00255,3
P01132,A03089,4
P01132,A02531,5
P01132,A00466,6
P01132,A00251,7
P01133,A02962,1
P01133,A00156,2
P01134,A00255,1
P01134,A02531,2
P01134,A00331,3
P01134,A00040,4
P01134,A03090,5
P01134,A03091,6
P01134,A00259,7
P01134,A01443,8
P01135,A00091,1
P01135,A03092,2
P01135,A00105,3
P01135,A00047,4
P01136,A02740,1
P01136,A01116,2
P01136,A01125,3
P01136,A00092,4
P01136,A02645,5
P01136,A03093,6
P01136,A03094,7
P01137,A03095,1
P01137,A03096,2
P01137,A03097,3
P01137,A02264,4
P01138,A00511,1
P01138,A02589,2
P01138,A00156,3
P01138,A01044,4
P01138,A00666,5
P01138,A03098,6
P01138,A01706,7
P01138,A02329,8
P01138,A02587,9
P01138,A01697,10
P01138,A01165,11
P01138,A03099,12
P01139,A03100,1
P01139,A03101,2
P01139,A02793,3
P01139,A03102,4
P01139,A03103,5
P01140,A02992,1
P01140,A01128,2
P01140,A01064,3
P01140,A02416,4
P01140,A00019,5
P01140,A00487,6
P01140,A00102,7
P01140,A00101,8
P01141,A03104,1
P01141,A03105,2
P01141,A03106,3
P01141,A03107,4
P01142,A02507,1
P01142,A00403,2
P01143,A03108,1
P01143,A03109,2
P01144,A02689,1
P01144,A00922,2
P01144,A02642,3
P01144,A00092,4
P01144,A03110,5
P01144,A02839,6
P01144,A01117,7
P01144,A01828,8
P01144,A01829,9
P01144,A00126,10
P01145,A03111,1
P01145,A00935,2
P01145,A02763,3
P01145,A02765,4
P01145,A03112,5
P01145,A02967,6
P01145,A00101,7
P01145,A00487,8
P01145,A00009,9
P01145,A01933,10
P01146,A02789,1
P01146,A02790,2
P01146,A02791,3
P01146,A00545,4
P01147,A00177,1
P01147,A02089,2
P01147,A00329,3
P01148,A03113,1
P01148,A02234,2
P01148,A03114,3
P01148,A00988,4
P01148,A00454,5
P01148,A01440,6
P01148,A03115,7
P01149,A03116,1
P01149,A00485,2
P01149,A00140,3
P01149,A02086,4
P01149,A02995,5
P01149,A00069,6
P01149,A03117,7
P01150,A03118,1
P01150,A01256,2
P01150,A01255,3
P01150,A03119,4
P01150,A03120,5
P01150,A03121,6
P01150,A00748,7
P01150,A02030,8
P01150,A00218,9
P01150,A03122,10
P01150,A02288,11
P01151,A03081,1
P01151,A00217,2
P01151,A00015,3
P01151,A01786,4
P01151,A01209,5
P01151,A03123,6
P01152,A02962,1
P01152,A00156,2
P01153,A01735,1
P01153,A00217,2
P01153,A00015,3
P01153,A01705,4
P01153,A00916,5
P01153,A01796,6
P01154,A01804,1
P01154,A02617,2
P01155,A00731,1
P01155,A01951,2
P01155,A01222,3
P01155,A00125,4
P01155,A02272,5
P01156,A03124,1
P01156,A00010,2
P01156,A00016,3
P01156,A03125,4
P01156,A00221,5
P01157,A03126,1
P01157,A03127,2
P01157,A01133,3
P01157,A03128,4
P01157,A03129,5
P01157,A03130,6
P01157,A03131,7
P01158,A01693,1
P01158,A00164,2
P01158,A00410,3
P01158,A00204,4
P01158,A02553,5
P01158,A02554,6
P01158,A03132,7
P01158,A03133,8
P01159,A01697,1
P01159,A00156,2
P01159,A03134,3
P01159,A03135,4
P01160,A03136,1
P01160,A03137,2
P01160,A02239,3
P01160,A03138,4
P01160,A03139,5
P01160,A03140,6
P01160,A03141,7
P01160,A03142,8
P01160,A03143,9
P01160,A03144,10
P01161,A02359,1
P01161,A01243,2
P01162,A00351,1
P01162,A03145,2
P01162,A01138,3
P01163,A01069,1
P01163,A00158,2
P01163,A02934,3
P01164,A02696,1
P01164,A00092,2
P01165,A02069,1
P01165,A02070,2
P01165,A03146,3
P01165,A03147,4
P01165,A02071,5
P01165,A03148,6
P01165,A02072,7
P01166,A03149,1
P01166,A00086,2
P01166,A00409,3
P01167,A03150,1
P01167,A03151,2
P01167,A03152,3
P01168,A03153,1
P01168,A00010,2
P01168,A00843,3
P01168,A03124,4
P01168,A03154,5
P01168,A00220,6
P01168,A00039,7
P01169,A00583,1
P01169,A00164,2
P01169,A00409,3
P01169,A00532,4
P01169,A00892,5
P01170,A00203,1
P01170,A00409,2
P01170,A00747,3
P01170,A00164,4
P01170,A02464,5
P01170,A02518,6
P01170,A00944,7
P01170,A00204,8
P01171,A03155,1
P01171,A02182,2
P01172,A02575,1
P01172,A03156,2
P01172,A03157,3
P01172,A02576,4
P01173,A03158,1
P01173,A03159,2
P01173,A03160,3
P01173,A03161,4
P01173,A03134,5
P01173,A03162,6
P01173,A03163,7
P01173,A01668,8
P01173,A03164,9
P01173,A03165,10
P01173,A03166,11
P01174,A03167,1
