author_id,author_name
A00952,Han Liu
A00953,Anmin Tian
A00954,M. Bengtson
A00955,R. Raybell
A00956,Evgeny V. Panov
A00957,Wolfgang Baumjohann
A00958,G. Reeves
A00959,Jason Derr
A00960,Wendell Horton
A00961,Richard Wolf
A00962,M. El-Alaoui
A00963,Chih-Ping Wang
A00964,S. R. Zhang
A00965,Stephen A. Fuselier
A00966,Steven M. Petrinec
A00967,K. Dokgo
A00968,Craig J. Pollock
A00969,Y. Khotyaintsev
A00970,Roy B. Torbert
A00971,Sota Nanjo
A00972,Yuta Hozumi
A00973,Satoshi Yagitani
A00974,Shion Hashimoto
A00975,Shipra Sinha
A00976,Gopi K. Seemala
A00977,Chae-Woo Jun
A00978,Wenrui Wang
A00979,Jun Cui
A00980,O. Tsareva
A00981,G. Fruit
A00982,P. Louarn
A00983,C. Jacquey
A00984,A. Tur
A00985,Don L. Hampton
A00986,Terry Liu
A00987,Yu-Zhang Ma
A00988,Qing-He Zhang
A00989,Zan-Yang Xing
A00990,Jinyan Zhao
A00991,Huizi Wang
A00992,Shutao Yao
A00993,Xiao Ma
A00994,Alexander William Degeling
A00995,Shi-Chen Bai
A00996,Wensai Shang
A00997,Jong-Sun Park
A00998,C. P. Ferradas
A00999,A. B. Igl
A01000,B. A. Larsen
A01001,Yudai Inaba
A01002,Ian Schofield
A01003,Shun Imajo
A01004,Artem Yu Gololobov
A01005,Shiang-Yu Wang
A01006,Bo-Jhou Wang
A01007,Yoshiya Kasahara
A01008,Masahiro Kitahara
A01009,Satoko Nakamura
A01010,Harlan E. Spence
A01011,Geoff D. Reeves
A01012,Robert J. Macdowall
A01013,Charles W. Smith
A01014,Dong Wei
A01015,Fei Zhang
A01016,Weiqin Sun
A01017,Qian Wu
A01018,Simon G. Shepherd
A01019,Antea Coster
A01020,Chengming Liu
A01021,T. Sakurai
A01022,Andrew N. Wright
A01023,T. Elsden
A01024,Xin Cao
A01025,J. Li
A01026,Homayon Aryan
A01027,Shin Ohtani
A01028,Matt Friel
A01029,Li-Jen Chen
A01030,Alex Chartier
A01031,Sarah Vines
A01032,Colin L. Waters
A01033,Robert F. Arritt
A01034,Ze-Fan Yin
A01035,Ze-Jun Hu
A01036,Jian-Jun Liu
A01037,Shan Wang
A01038,Hui-Gen Yang
A01039,Bin Li
A01040,Brett A. McCuen
A01041,Shangchun Teng
A01042,De-Sheng Han
A01043,Q. Zhang
A01044,Jicheng Sun
A01045,S. Wang
A01046,Su Zhou
A01047,Z. Wang
A01048,Y. Huang
A01049,Masaki Sato
A01050,Arto Oksanen
A01051,Hui-Xuan Qiu
A01052,Run Shi
A01053,Jianjun Liu
A01054,Madeeha Talha
A01055,Antti Pulkkinnen
A01056,Peter W. Schuck
A01057,M. W. Chen
A01058,E. Joshua Rigler
A01059,Anna Kelbert
A01060,Greg M. Lucas
A01061,Mikhail I. Sitnov
A01062,Nikolai A. Tsyganenko
A01063,Xinyu Xu
A01064,Yuda Zhi
A01065,Yi Wang
A01066,Xueshang Feng
A01067,Kanpatom Kasonsuwan
A01068,Suwicha Wannawichian
A01069,Hee-Jeong Kim
A01070,S. Y. Wu
A01071,L. Lamy
A01072,M. M. Wang
A01073,P. Zarka
A01074,S. Y. Ye
A01075,J. E. Waters
A01076,Alexandra R. Fogg
A01077,N. Kaweeyanun
A01078,H. Kojima
A01079,David K. Milling
A01080,Yukitoshi (Toshi) Nishimura
A01081,Peter Schuck
A01082,XiaoXin Zhang
A01083,",Key Laboratory of Space Weather, National Center for Space Weather, China Meteorological Administration, Beijing 100081, China"
A01084,Bo Chen
A01085,Chao Shen
A01086,HuaNing Wang
A01087,",Key Laboratory of Earth and Planetary Physics, Institute of Geology and Geophysics, Chinese Academy of Sciences, Beijing 100029, China"
A01088,",College of Earth Sciences, University of Chinese Academy of Sciences, Beijing 100049, China"
A01089,",Changchun Institute of Optics, Fine Mechanics and Physics, Chinese Academy of Sciences, Changchun 130033, China"
A01090,",School of Natural Sciences and Humanity, Harbin Institute of Technology Shenzhen Graduate School, Shenzhen 518005, China"
A01091,",National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100012, China"
A01092,"State Key Lab of Space Weather, National Space Science Center, Chinese Sciences Academy, Beijing 100190, China"
A01093,ZhaoHai He
A01094,"University of Chinese Academy of Sciences, Beijing 100049, China"
A01095,Veneta Guineva
A01096,Irina Despirak
A01097,Rolf Werner
A01098,Shunrong Zhang
A01099,Anthea Coster
A01100,Leslie Lamarche
A01101,Qiugang Zong
A01102,Huigen Yang
A01103,Zejun Hu
A01104,Xuzhi Zhou
A01105,Jinxing Li
A01106,Adrian Blagau
A01107,Gordon Rostoker
A01108,C. R. Hodgson
A01109,Ayumi Hashimoto
A01110,S. Y. Fu
A01111,X. N. Chu
A01112,Q. Q. Shi
A01113,A. Strømme
A01114,S. R. Bounds
A01115,Y. Kawamura
A01116,Hiroshi Miyaoka
A01117,Urban Brändström
A01118,E. Turunen
A01119,Magnar G. Johnsen
A01120,Pascal Sado
A01121,Nina Kristine Eriksen
A01122,Dag A. Lorentzen
A01123,Emma Bland
A01124,Larry Paxton
A01125,Tim Yeoman
A01126,Xiaoyan Zhou
A01127,S. E. Harris
A01128,W. Rachelson
A01129,M. Greffen
A01130,D. R. Pierce
A01131,D. J. Dearborn
A01132,K. Rowe
A01133,B. Kuo-Tiong
A01134,J. D. Means
A01135,Kathryn M. Rowe
A01136,R. C. Snare
A01137,L. M. Peticolas
A01138,Z. C. Kale
A01139,Adrienne Parent
A01140,M. Usanova
A01141,D. M. Pahud
A01142,E.-A. Lee
A01143,V. Amalraj
A01144,H.-U. Auster
A01145,T. Karlsson
A01146,M. Syrjaesuo
A01147,N. L. Bunch
A01148,James LaBelle
A01149,J. M. Hughes
A01150,Z. Y. Li
A01151,L. Lu
A01152,A. V. Streltsov
A01153,T. R. Pedersen
A01154,A. L. Snyder
A01155,John C. Samson
A01156,Konstantin Kabin
A01157,Christopher C. Chaston
A01158,SuiYan Fu
A01159,Betty Lanchester
A01160,Nikolai Østgaard
A01161,E. Séran
A01162,Daniel Whiter
A01163,E. Panov
A01164,Martin Volwerk
A01165,Werner Magnes
A01166,T. L. Zhang
A01167,Hao Luo
A01168,W. Y. Xu
A01169,Q. M. Lu
A01170,A. Retinò
A01171,B. Zieger
A01172,J.-A. Sauvaud
A01173,A. Opitz
A01174,L. Palin
A01175,Benoit Lavraud
A01176,L. Kistler
A01177,J. Luhmann
A01178,M. A. McCready
A01179,Yonghui Ma
A01180,Xinlin Li
A01181,H. U. Auster
A01182,E. Seran
A01183,J. M. Albert
A01184,Karl-Heinz Glassmeier
A01185,Larry Kepko
A01186,William Liu
A01187,Richard Giroux
A01188,Matthew O. Fillingim
A01189,Tsubasa Miura
A01190,Takahiro Kawashima
A01191,Dogacan Su Öztürk
A01192,Xiao-Xin Zhang
A01193,Jiawei Li
A01194,Zhaojin Rong
A01195,David M. Miles
A01196,A. N. Fazakerley
A01197,R. Mutel
A01198,Matthieu Berthomier
A01199,Claudia Stolle
A01200,Y. Zhang
A01201,Andrew P. Walsh
A01202,Thomas E. Moore
A01203,Kevin S. Brenneman
A01204,Charles R. Chappell
A01205,Glyn A. Collinson
A01206,Gregory D. Earle
A01207,Roderick A. Heelis
A01208,Lynn M. Kistler
A01209,George Khazanov
A01210,Robert Pfaff
A01211,Douglas E. Rowland
A01212,Ennio Sanchez
A01213,R. W. Schunk
A01214,Jeffrey Thayer
A01215,Charles Lougheed Bennett
A01216,Florine Enengl
A01217,Daria Kotova
A01218,Yaqi Jin
A01219,Aaron J. Ridley
A01220,Anthea J. Coster
A01221,Endawoke Yizengaw
A01222,Meng Zhou
A01223,Lorenzo Lovisari
A01224,Ben J. Maughan
A01225,Barry B. Narod
A01226,John R. Bennest
A01227,G. A. Enno
A01228,Andrew Howarth
A01229,Carlos Martinis
A01230,J. C. Dorelli
A01231,Reiner Friedel
A01232,L.-J. Chen
A01233,Hyunju Connor
A01234,David Miles
A01235,S. Fuselier
A01236,S. Petrinec
A01237,Scott Bounds
A01238,I. Christopher
A01239,D. Da Silva
A01240,J. Halekas
A01241,Michael Hesse
A01242,G. Hospodarsky
A01243,Y.-H. Liu
A01244,William Lotko
A01245,M. Oieroset
A01246,T. Sotirelis
A01247,H. Heetderks
A01248,M. Lampton
A01249,S. P. Geller
A01250,S. Habraken
A01251,E. Renotte
A01252,C. Jamar
A01253,P. Rochus
A01254,J. Spann
A01255,J.-C. Gerard
A01256,R. Gladstone
A01257,Sandy Murphree
A01258,Leroy Cogger
A01259,Kanji Hayashi
A01260,Kiyofumi Yumoto
A01261,Akira Morioka
A01262,G. K. Parks
A01263,R. R. Anderson
A01264,J. D. Menietti
A01265,L. Sangalli
A01266,M. F. Larsen
A01267,T. Zhan
A01268,R. F. Pfaff
A01269,D. Rowland
A01270,Howard Singer
A01271,D. Lummerzheim
A01272,A. Nakajima
A01273,Y. Hiraki
A01274,Ennio R. Sanchez
A01275,T. Uozumi
A01276,Arthur J. Hull
A01277,Peter A. Damiano
A01278,H. K. Nykyri
A01279,R. L. Lysak
A01280,X. An
A01281,D. Ma
A01282,V. S. Semenov
A01283,Vivian Cribb
A01284,Tuija I. Pulkkinen
A01285,R. H. Chen
A01286,W. Liao
A01287,Ethiopia H. Kebede
A01288,Erik S. Steinmetz
A01289,M. Vokhmyanin
A01290,Jiayi Zong
A01291,Nathan A. Case
A01292,Notanee Bourassa
A01293,Matthew Heavner
A01294,Chris Ratzlaff
A01295,Satoshi Taguchi
A01296,Hongqiao Hu
A01297,Desheng Han
A01298,Herbert C. Carlson
A01299,Gabriel Arne Hofstra
A01300,Elena E. Grigorenko
A01301,Andrey Yu. Malykhin
A01302,Mikhail Vladimirovich Vokhmyanin
A01303,V. Manu
A01304,Jijin K. Raj
A01305,Nanan Balan
A01306,Duan Zhang
A01307,Shishir Priyadarshi
A01308,Zanyang Xing
A01309,Guozhu Li
A01310,Mayowa Adewuyi
A01311,Amy M. Keesee
A01312,Roxanne M. Katus
A01313,F. Scott Porter
A01314,Kip D. Kuntz
A01315,Charles L. Baker
A01316,Pontus C. Brandt
A01317,Roman Gomez
A01318,Gina A. DiBraccio
A01319,Shingo Kameda
A01320,Vivek Dwivedi
A01321,Michael E. Purucker
A01322,Michael Shoemaker
A01323,Ravindra T. Desai
A01324,W. Douglas Cramer
A01325,Megha Pandya
A01326,Emma Mirizio
A01327,Suk-Bin Kang
A01328,Lois J. Landwer
A01329,Daniel C. Bush
A01330,John C. Foster
A01331,Philip J. Erickson
A01332,Beatrice Gallardo-Lacourt
A01333,Vassills Angelopoulos
A01334,Maha Ashour-Abdalla
A01335,David Schriver
A01336,Mostafa El Alaoui
A01337,Robert Richard
A01338,Raymond Walker
A01339,Melvyn L. Goldstein
A01340,C.-Y. Tu
A01341,Aaron Ridley
A01342,T. Immel
A01343,J. Murphree
A01344,Tuija Pulkkinen
A01345,Ingrid Sandahl
A01346,O. Saka
A01347,M. F. Thomsen
A01348,P. Anderson
A01349,E. Mitchell
A01350,T. Bondareva
A01351,D. Gilles
A01352,Z.-X. Guo
A01353,J.-Y. Yang
A01354,Malcolm W. Dunlop
A01355,J.-B. Cao
A01356,L.-Y. Li
A01357,Y.-D. Ma
A01358,K.-F. Ji
A01359,Chao Xiong
A01360,W.-T. Ding
A01361,Yiding Yuan
A01362,Brennan Young
A01363,Björn Gustavsson
A01364,Yuka Sato
A01365,S. Suzuki
A01366,A. Gerrard
A01367,Hans-Ulrich Auster
A01368,R. Doe
A01369,Kyle Reiter
A01370,Sébastien Guillon
A01371,Nadine Kalmoni
A01372,Shu-Ching Chen
A01373,Mei-Ling Shyu
A01374,Niu XiangYu
A01375,"Shandong Provincial Key Laboratory of Optical Astronomy and Solar-Terrestrial Environment, School of Space Science and Physics, Institute of Space Sciences, Shandong University, Weihai Shandong 264209, China"
A01376,Liu Jing
A01377,Zhang JiaoJiao
A01378,Wu HaoNan
A01379,Liu JianJun
A01380,Jin YaQi
A01381,Li ShuHan
A01382,"Key Laboratory of Solar Activity and Space Weather, National Space Science Center, Chinese Academy of Sciences, Beijing 100190, China"
A01383,"Siziwang Observatory of Space Weather, National Space Science Center, Chinese Academy of Sciences, Ulanqab, Inner Mongolia 011800, China"
A01384,"High Altitude Observatory, National Science Foundation (NSF) National Center for Atmospheric Research, Boulder, CO 80301, USA"
A01385,"Center for Space Physics and Astronomy, Polar Research Institute of China, Shanghai 201209, China"
A01386,"Department of Physics, University of Oslo, Oslo 0851, Norway"
A01387,S. Mushini
A01388,Qian Wang
A01389,Peiqi Hao
A01390,Han Pan
A01391,Lindsay Goodwin
A01392,Thomas Y. Chen
A01393,Gareth Perry
A01394,Larisa Goncharenko
A01395,Dogacan Ozturk
A01396,Robert Robinson
A01397,Katherine Garcia-Sage
A01398,Peter Damiano
A01399,Lauren Blum
A01400,Yiqun Yu
A01401,Theodoros Sarris
A01402,Weijia Zhan
A01403,Allison Jaynes
A01404,Yu Lin
A01405,Anita Aikio
A01406,A. Marchaudon
A01407,I. W. McCrea
A01408,H.-J. Opgenoorth
A01409,T. Johansson
A01410,S. Eriksson
A01411,T. Aslaksen
A01412,J. R. Kan
A01413,H. Li
A01414,C. J. Xiao
A01415,L. H. Lyu
A01416,W. Sun
A01417,F. Jiang
A01418,Hermann Opgenoorth
A01419,Y. Jiao
A01420,Y. T. Morton
A01421,M. V. Uspensky
A01422,Natalia G. Kleimenova
A01423,Olga V. Kozyreva
A01424,M. M. J. L. Van De Kamp
A01425,S. V. Dubyagin
A01426,Stefano Massetti
A01427,Nadezda Yagova
A01428,Natalia Nosikova
A01429,Vyacheslav Pilipenko
A01430,Markus Battarbee
A01431,Adnane Osmane
A01432,Urs Ganse
A01433,Yann Pfau-Kempf
A01434,Lucile Turc
A01435,Thiago Brito
A01436,Tuomas Koskela
A01437,Maxime Dubart
A01438,Minna Palmroth
A01439,Mirjam Kellinsalmi
A01440,Simon Walker
A01441,Emma Bruus
A01442,Vincent E. Ledvina
A01443,Rowan Dayton-Oxland
A01444,Katie Herlingshaw
A01445,Neethal Thomas
A01446,Eero Karvinen
A01447,Donna Lach
A01448,Marjan Spijkers
A01449,Calle Bergstrand
A01450,Maik Riechert
A01451,Alexander Gerst
A01452,Brian J. Jackel
A01453,Craig Unick
A01454,M. T. Syrjäsuo
A01455,E. E. Woodfield
A01456,I. McWhirter
A01457,Julie Barnum
A01458,Reinhard H. W. Friedel
A01459,Aaron Roberts
A01460,Brian A. Thomas
A01461,Marina Schmidt
A01462,Carley J. Martin
A01463,Daniel D. Billett
A01464,Francis H. Tholley
A01465,Nathaniel A. Frissell
A01466,Krishna Khanal
A01467,Shane Coyle
A01468,Shibaji Chakraborty
A01469,Marci Detwiller
A01470,Kara Lamb
A01471,Garima Malhotra
A01472,Athanasios Vlontzos
A01473,Edward Wagstaff
A01474,Atılım Günes Baydin
A01475,Anahita Bhiwandiwalla
A01476,Yarin Gal
A01477,Alfredo Kalaitzis
A01478,Anthony Reina
A01479,P. A. Forsyth
A01480,D. R. Moorcroft
A01481,M. Nakamura
A01482,C. Waters
A01483,S. Kokubun
A01484,K. Tsuruda
A01485,W. Jeffrey Hughes
A01486,T. A. Potemra
A01487,L. J. Zanetti
A01488,J. B. Gary
A01489,D. J. Williams
A01490,A. M. Jorgensen
A01491,D. McDiarmid
A01492,C. L. Waters
A01493,B. J. Fraser
A01494,A. J. Lazarus
A01495,K. I. Paularena
A01496,J. A. Wanliss
A01497,E. Friedrich
A01498,P. K. Toivanen
A01499,Daniel N. Baker
A01500,Evgeniy N. Fedorov
A01501,V. O. Papitashvili
A01502,J. F. Watermann
A01503,Paul Eglitis
A01504,Ari T. Viljanen
A01505,Leroy L. Cogger
A01506,Hermann J. Opgenoorth
A01507,V. T. Tikhonchuk
A01508,N. A. Nicholson
A01509,I. O. Voronkov
A01510,Chao-Song Huang
A01511,Guan Le
A01512,J.-M. Jahn
A01513,B.-H. Ahn
A01514,G. X. Chen
A01515,Y. Kamide
A01516,J. B. Sigwarth
A01517,L. A. Frank
A01518,J. Y. Lu
A01519,Richard Marchand
A01520,Stanley C. Solomon
A01521,Jiuhou Lei
A01522,Mathieu Meurant
A01523,C. W. S. Ziesolleck
A01524,Q. Feng
A01525,R. M. Winglee
A01526,R. P. Lepping
A01527,A. Vallance Jones
A01528,C.L. Waters
A01529,K. Sigsbee
A01530,D. Fairfield
A01531,Toshifumi Mukai
A01532,M. L. Kaiser
A01533,J. T. Steinberg
A01534,T. Yamamoto
A01535,C. Y. Huang
A01536,W. J. Burke
A01537,M. S. Gussenhoven
A01538,D. A. Hardy
A01539,L. C. Gentile
A01540,Frances R. Fenrich
A01541,M. Brittnacher
A01542,H. Matsumoto
A01543,K. Hashimoto
A01544,D. A. Gurnett
A01545,José M. Da Costa
A01546,A. Szabo
A01547,M. Øieroset
A01548,M. J. Reiner
A01549,Z. C. Dent
A01550,Therese Moretto
A01551,E. Friis-Christensen
A01552,R. A. Greenwald
A01553,Matthias Förster
A01554,G. Paschmann
A01555,J. M. Quinn
A01556,A. Balogh
A01557,R. Skoug
A01558,Michael H. Denton
A01559,T. J. Immel
A01560,S.-I. Akasofu
A01561,H. C. Stenbaek-Nielsen
A01562,T. J. Hallinan
A01563,I. F. Grant
A01564,Delores J. Knipp
A01565,B. A. Emery
A01566,A. H. McAllister
A01567,D. Evans
A01568,X. Pi
A01569,T. Rosenberg
A01570,M. G. McHarg
A01571,F. Chun
A01572,K. Mosely
A01573,M. Codrescu
A01574,L. Lanzerotti
A01575,Frederick J. Rich
A01576,J. Sharber
A01577,P. Wilkinson
A01578,S. Beaudette
A01579,P. Harrison
A01580,J.-F. Thibault
A01581,D. McCabe
A01582,V. Wehrle
A01583,R. Fedosejevs
A01584,K. Balmain
A01585,B. Blake
A01586,J. Fennell
A01587,T. P. O.'Brien
A01588,Masfumi Hirahara
A01589,Naoki Terada
A01590,Andrew J. Kavanagh
A01591,J. Manninen
A01592,P. C. Anderson
A01593,Gang Lu
A01594,C. R. Martinis
A01595,H. K. Rikala
A01596,Magnus Fagernes Ivarsen
A01597,Jean-Pierre St-Maurice
A01598,Devin Ray Huyghebaert
A01599,Megan D. Gillies
A01600,Frank Lind
A01601,Brian Pitzel
A01602,Glenn C. Hussey
A01603,J.-P. St-Maurice
A01604,C. Keenan
A01605,J. Rosehart
A01606,J.-P. St Maurice
A01607,L. Claire Gasque
A01608,Reza Janalizadeh
A01609,Brian J. Harding
A01610,Justin D. Yonker
A01611,John W. MacDougall
A01612,D. P. Steele
A01613,Michael Wiltberger
A01614,J. G. Lyon
A01615,C. C. Goodrich
A01616,R. E. Lopez
A01617,M. J. Wiltberger
A01618,J.M. Ruohoniemi
A01619,S.G. Shepherd
A01620,R.A. Greenwald
A01621,LiJen Chen
A01622,Pavlo V. Ponomarenko
A01623,M. D. Sciffer
A01624,J. P. Villain
A01625,S. Wei
A01626,A. Otto
A01627,M. Sugino
A01628,Toshihiko Iyemori
A01629,J. H. Sastri
A01630,P. Song
A01631,L. P. Goncharenko
A01632,Yoshifumi Saito
A01633,J. T. Mathews
A01634,W. Peria
A01635,Charles J. Farrugia
A01636,F. T. Gratton
A01637,E. J. Lund
A01638,Per Even Sandholt
A01639,S. W. H. Cowley
A01640,G. Gnavi
A01641,L. Bilbao
A01642,C. Mouikis
A01643,Tadahiko Ogawa
A01644,G. Hall
A01645,Ray Greenwald
A01646,G. T. Blanchard
A01647,J. F. Spann
A01648,R. Elsen
A01649,G. A. Germany
A01650,K. Papadopoulos
A01651,H. E. J. Koskinen
A01652,A. M. Mälkki
A01653,E. Yu. Budnik
A01654,A. O. Fedorov
A01655,Dieter A. Andre
A01656,P. Janhunen
A01657,Stefano Orsini
A01658,M. Candidi
A01659,Charles Smith
A01660,W. F. Denig
A01661,H. J. Opgenoorth
A01662,M. Lockwood
A01663,A. Vaivads
A01664,M. André
A01665,N. C. Draper
A01666,G. Provan
A01667,A. Lahiff
A01668,J. A. Davies
A01669,J.-M. Bosqued
A01670,J. P. Dewhurst
A01671,J. Waterman
A01672,T. Ulich
A01673,Neil Rogers
A01674,Lawrence R. Lyons
A01675,G. Enno
A01676,J. S. Murphree
A01677,N. E. Turner
A01678,F. Mozer
A01679,T. K. Yeoman
A01680,R. J. Pellinen
A01681,J. R. Taylor
A01682,D. Orr
A01683,Stepan I. Solovyev
A01684,H. Kawano
A01685,J.A. Slavin
A01686,D.-Y. Lee
A01687,J. H. Seon
A01688,K.W. Min
A01689,S.H. Bae
A01690,Eunah Lee
A01691,K.H. Choi
A01692,J. Wanliss
A01693,Geoff Crowley
A01694,D. Deist
A01695,John Foster
A01696,Roderick Heelis
A01697,Marc Hairston
A01698,B. W. Reinisch
A01699,O. Rasmussen
A01700,D. L. McKenzie
A01701,A. B. Christensen
A01702,D. J. Strickland
A01703,J. P. Thayer
A01704,H. Fukunishi
A01705,C. G. Maclennan
A01706,J. H. Doolittle
A01707,T. J. Rosenberg
A01708,D. L. De Zeeuw
A01709,Tamas I. Gombosi
A01710,K. G. Powell
A01711,A. S. Rodger
A01712,J. V. Olson
A01713,Aleksandr Yahnin
A01714,H. Hayakawa
A01715,C.-C. Wu
A01716,Jøran Moen
A01717,M. Kaiser
A01718,R. Lin
A01719,S. A. Romanov
A01720,J. Buechner
A01721,W. R. Paterson
A01722,K. W. Ogilvie
A01723,D. O. Cersosimo
A01724,R. W. McEntire
A01725,S. P. Christon
A01726,H. Kusaka
A01727,Gregory J. Baker
A01728,A. Korth
A01729,D. K. Millling
A01730,Craig W. Unick
A01731,Benjamin M. Tutolo
A01732,Elisabeth M. Hausrath
A01733,Edwin S. Kite
A01734,Elizabeth B. Rampe
A01735,Thomas F. Bristow
A01736,Robert T. Downs
A01737,Allan Treiman
A01738,Tanya S. Peretyazhko
A01739,Michael T. Thorpe
A01740,John P. Grotzinger
A01741,Amelie L. Roberts
A01742,P. Douglas Archer
A01743,David J. Des Marais
A01744,David F. Blake
A01745,David T. Vaniman
A01746,Shaunna M. Morrison
A01747,Steve Chipera
A01748,Robert M. Hazen
A01749,Richard V. Morris
A01750,Valerie M. Tu
A01751,Sarah L. Simpson
A01752,Aditi Pandey
A01753,Albert Yen
A01754,Stephen R. Larter
A01755,Patricia Craig
A01756,Nicholas Castle
A01757,Douglas W. Ming
A01758,Johannes M. Meusburger
A01759,Abigail A. Fraeman
A01760,David G. Burtt
A01761,Heather B. Franz
A01762,Brad Sutter
A01763,Joanna V. Clark
A01764,William Rapin
A01765,John C. Bridges
A01766,Matteo Loche
A01767,Patrick Gasda
A01768,Jens Frydenvang
A01769,Ashwin R. Vasavada
A01770,Eric Davis
A01771,Cody Wilson
A01772,Jarrett Little
A01773,Neil McGuffin
A01774,H. Dahlgren
A01775,J.-P. St.-Maurice
A01776,Mikko T. Syrjasuo
A01777,Trond S. Trondsen
A01778,E. Lucek
A01779,M. Andre
A01780,G. Björnsson
A01781,Anthony Van Eyken
A01782,John Kelly
A01783,M. Schutzer
A01784,Todd Valentic
A01785,Moyra Malone
A01786,John Buonocore
A01787,Jiaen Ren
A01788,C. J. Graf
A01789,Delores Knipp
A01790,Phil Erickson
A01791,Michael Greffen
A01792,Young-Sil Kwak
A01793,R. Gilles
A01794,Alexander V. Koustov
A01795,Michael R. Luciuk
A01796,Sydney Ullrich
A01797,Bion Larson
A01798,Marina T. Schmidt
A01799,Mehdi Ghalamkarian Nejad
A01800,Hayden Fast
A01801,Alexander Koustov
A01802,Peter Bankole
A01803,Theresa Rexer
A01804,Juha Vierinen
A01805,Andres Spicher
A01806,Andreas Kvammen
A01807,P. Ponomarenko
A01808,L. Lomidze
A01809,Joseph D. Huba
A01810,A. F. Kouznetsov
A01811,Leslie J. Lamarche
A01812,Carl L. Siefring
A01813,Alanah M. Cardenas-O.'Toole
A01814,Zihan Wang
A01815,Kshitija Bharat Deshpande
A01816,Adam Hoxeng
A01817,Diana Loucks
A01818,William Wright
A01819,Christopher Oxendine
A01820,P. Richards
A01821,F. S. Rodrigues
A01822,M. A. Milla
A01823,J. M. Smith
A01824,J. F. Arratia
A01825,D. B. Lavoie
A01826,Jyoti K. Atul
A01827,Rameswar Singh
A01828,Sanjib Sarkar
A01829,Oleg V. Kravchenko
A01830,Sushil K. Singh
A01831,Prabal K. Chattopadhyaya
A01832,Predhiman K. Kaw
A01833,Roman A. Makarevich
A01834,J. Araújo
A01835,F. López
A01836,S. Johansson
A01837,A. Westman
A01838,M. Bodin
A01839,Matthew Zettergren
A01840,Lisa J. Baddeley
A01841,Mark E. Redden
A01842,Kim Schreuders
A01843,David Tarboton
A01844,Jennifer Arrigo
A01845,Chad R. Bryant
A01846,D. Mori
A01847,Joaquín Díaz Peña
A01848,Michael Hirsch
A01849,Olga Verkhoglyadova
A01850,Victoriya V. Forsythe
A01851,Yong Wang
A01852,Cheng Wang
A01853,Robert Gilies
A01854,Lindsay V. Goodwin
A01855,Thayananthan Thayaparan
A01856,Magnus Ivarsen
A01857,C. Negrea
A01858,Olusegun F. Jonah
A01859,Mark Redden
A01860,M. T. Lundquist
A01861,Michael Cousins
A01862,John Jorgensen
A01863,Federica M. Marcucci
A01864,Ivan P. Pakhotin
A01865,D. Scipion
A01866,J. M. Apaza
A01867,K. M. Kuyeng
A01868,J. Sousasantos
A01869,A. A. Massoud
A01870,C. Padin
A01871,Dag Lorentzen
A01872,Stein Haaland
A01873,Ingrid Mann
A01874,Wojciech Miloch
A01875,Shiva David
A01876,Richard Chadwick
A01877,Junho Back
A01878,Khan-Hyuk Kim
A01879,Nikolay Zabotin
A01880,J. Throck Watson
A01881,Romina Nikoukar
A01882,Devin Huyghebaert
A01883,Glenn Hussey
A01884,Draven Galeschuk
A01885,Jorge L. Chau
A01886,Jean-Pierre St.-Maurice
A01887,Paige Rutledge
A01888,Adam Lozinsky
A01889,Matthias Clahsen
A01890,Ralph Latteck
A01891,Meers Oppenheim
A01892,Björn J. Gustavsson
A01893,Daniel Billett
A01894,Yizhe Zhang
A01895,Mahith Madhanakumar
A01896,Anton Kashcheyev
A01897,Jaeheung Park
A01898,Saif Marei
A01899,Daniel Billet
A01900,Kaili Song
A01901,Kuntal Panwar
A01902,Prabhu Babu
A01903,Petre Stoica
A01904,David L. Hysell
A01905,Rafael L. A. Mesquita
A01906,Enrique Rojas
A01907,Matthew Young
A01908,Keith Groves
A01909,E. Ceren Kalafatoglu Eyiguler
A01910,Warren Holley
A01911,Kuldeep Pandey
A01912,Yihao Xu
A01913,Chen Zhou
A01914,Yuqiang Zhang
A01915,Yi Liu
A01916,Tong Xu
A01917,Bin Xu
A01918,Jian Feng
A01919,Ting Lan
A01920,Haiyin Qing
A01921,Zhongxin Deng
A01922,Xiang Wang
A01923,Xinmiao Zhang
A01924,Jean-Pierre St.- Maurice
A01925,Lisa M. Buschmann
A01926,Tomo Hori
A01927,Jean-Pierre St. Maurice
A01928,Miguel Urco
A01929,Jorge Chau
A01930,Draven Galsechuk
A01931,Remington Rohel
A01932,Chris Watson
A01933,Robert J. Redmon
A01934,Donald Danskin
A01935,Dimitry Pokhotelov
A01936,Abdelhaq M. Hamza
A01937,Charles S. Carrano
A01938,C. Watson
A01939,T. D. Kelly
A01940,Karim Meziane
A01941,Ian G. Richardson
A01942,Benjamin Reid
A01943,S. Patra
A01944,Y. Wang
A01945,Y.-Z. Ma
A01946,Z.-Y. Xing
A01947,Chintan Thakrar
A01948,Nicolas Gachancipa
A01949,Kshitija Deshpande
A01950,Anna-Marie Bals
A01951,K. Sievers
A01952,A. Rynard
A01953,Q. Ciardelli
A01954,Yifei Pan
A01955,Xiaomin Luo
A01956,Ge Wang
A01957,Ningbo Wang
A01958,Zishen Li
A01959,Kai Zhou
A01960,Ang Liu
A01961,Zhao Dongsheng
