paper_id,instrument_id,instrument_status
P00986,I00003,uses
P00987,I00013,uses
P00987,I00005,uses
P00988,I00002,uses
P00989,I00005,uses
P00990,I00001,uses
P00991,I00006,uses
P00992,I00001,uses
P00993,I00001,uses
P00994,I00002,uses
P00995,I00005,uses
P00996,I00005,uses
P00997,I00001,uses
P00998,I00001,uses
P00999,I00006,uses
P01000,I00007,uses
P01001,I00008,uses
P01001,I00006,uses
P01002,I00003,uses
P01002,I00004,uses
P01002,I00001,uses
P01002,I00006,uses
P01003,I00007,uses
P01004,I00001,uses
P01005,I00006,uses
P01006,I00006,uses
P01007,I00005,uses
P01008,I00007,uses
P01009,I00001,uses
P01010,I00001,uses
P01011,I00013,uses
P01011,I00005,uses
P01012,I00008,uses
P01012,I00011,uses
P01012,I00003,uses
P01012,I00006,uses
P01013,I00003,uses
P01014,I00007,uses
P01015,I00001,uses
P01016,I00001,uses
P01017,I00001,uses
P01018,I00005,uses
P01019,I00006,uses
P01020,I00008,uses
P01021,I00002,uses
P01022,I00002,uses
P01023,I00006,uses
P01024,I00007,uses
P01024,I00003,uses
P01025,I00007,uses
P01026,I00003,uses
P01027,I00001,uses
P01028,I00005,uses
P01029,I00001,uses
P01030,I00001,uses
P01031,I00001,uses
P01032,I00007,uses
P01033,I00008,uses
P01033,I00003,uses
P01033,I00006,uses
P01034,I00016,uses
P01035,I00016,uses
P01036,I00003,uses
P01036,I00004,uses
P01037,I00001,uses
P01038,I00007,uses
P01039,I00005,uses
P01040,I00007,uses
P01041,I00008,uses
P01042,I00001,uses
P01043,I00005,uses
P01044,I00013,uses
P01045,I00001,uses
P01046,I00001,uses
P01047,I00001,uses
P01048,I00001,uses
P01049,I00001,uses
P01050,I00001,uses
P01051,I00002,uses
P01052,I00001,uses
P01053,I00006,uses
P01054,I00001,uses
P01055,I00007,uses
P01056,I00001,uses
P01057,I00001,uses
P01058,I00001,uses
P01059,I00003,uses
P01060,I00001,uses
P01061,I00001,uses
P01062,I00007,uses
P01063,I00013,uses
P01064,I00008,uses
P01065,I00006,uses
P01066,I00001,uses
P01067,I00005,uses
P01068,I00001,uses
P01069,I00007,uses
P01070,I00012,uses
P01071,I00006,uses
P01072,I00009,uses
P01073,I00007,uses
P01074,I00008,uses
P01075,I00002,uses
P01076,I00007,uses
P01077,I00007,uses
P01078,I00003,uses
P01079,I00003,uses
P01079,I00004,uses
P01079,I00001,uses
P01080,I00016,uses
P01081,I00016,uses
P01081,I00007,uses
P01081,I00003,uses
P01081,I00004,uses
P01081,I00001,uses
P01082,I00005,uses
P01083,I00001,uses
P01084,I00001,uses
P01085,I00006,uses
P01086,I00007,uses
P01087,I00001,uses
P01088,I00006,uses
P01089,I00003,uses
P01090,I00001,uses
P01091,I00001,uses
P01092,I00007,uses
P01093,I00001,uses
P01094,I00001,uses
P01095,I00005,uses
P01095,I00006,uses
P01096,I00008,uses
P01096,I00002,uses
P01096,I00006,uses
P01097,I00001,uses
P01098,I00005,uses
P01099,I00003,uses
P01100,I00005,uses
P01101,I00001,uses
P01102,I00005,uses
P01103,I00003,uses
P01103,I00004,uses
P01103,I00001,uses
P01103,I00006,uses
P01104,I00006,uses
P01105,I00016,uses
P01106,I00001,uses
P01107,I00016,uses
P01108,I00001,uses
P01109,I00016,uses
P01110,I00006,uses
P01111,I00006,uses
P01112,I00002,uses
P01113,I00001,uses
P01114,I00006,uses
P01115,I00006,uses
P01116,I00001,uses
P01117,I00006,uses
P01118,I00007,uses
P01119,I00001,uses
P01120,I00001,uses
P01121,I00016,uses
P01122,I00006,uses
P01123,I00006,uses
P01124,I00001,uses
P01125,I00007,uses
P01126,I00007,uses
P01127,I00007,uses
P01128,I00007,uses
P01129,I00007,uses
P01130,I00007,uses
P01131,I00003,uses
P01132,I00001,uses
P01133,I00013,uses
P01134,I00007,uses
P01135,I00003,uses
P01135,I00004,uses
P01135,I00001,uses
P01135,I00006,uses
P01136,I00007,uses
P01137,I00007,uses
P01138,I00001,uses
P01139,I00002,uses
P01140,I00001,uses
P01141,I00001,uses
P01142,I00001,uses
P01143,I00003,uses
P01143,I00004,uses
P01143,I00001,uses
P01144,I00001,uses
P01145,I00001,uses
P01146,I00018,uses
P01147,I00007,uses
P01148,I00001,uses
P01149,I00003,uses
P01150,I00008,uses
P01150,I00003,uses
P01151,I00006,uses
P01152,I00002,uses
P01153,I00016,uses
P01154,I00013,uses
P01155,I00007,uses
P01156,I00005,uses
P01156,I00006,uses
P01157,I00003,uses
P01157,I00004,uses
P01158,I00006,uses
P01159,I00005,uses
P01160,I00001,uses
P01161,I00001,uses
P01162,I00005,uses
P01163,I00001,uses
P01163,I00006,uses
P01164,I00006,uses
P01165,I00003,uses
P01165,I00001,uses
P01166,I00007,uses
P01167,I00006,uses
P01168,I00001,uses
P01169,I00001,uses
P01170,I00005,uses
P01171,I00003,uses
P01172,I00008,uses
P01172,I00006,uses
P01173,I00001,uses
P01174,I00005,uses
P01175,I00016,uses
P01176,I00005,uses
P01177,I00006,uses
P01178,I00007,uses
P01179,I00016,uses
P01180,I00005,uses
P01181,I00007,uses
P01182,I00001,uses
P01183,I00001,uses
P01184,I00006,uses
P01185,I00007,uses
P01186,I00005,uses
P01187,I00005,uses
P01188,I00007,uses
P01189,I00001,uses
P01190,I00007,uses
P01191,I00007,uses
P01192,I00001,uses
P01192,I00006,uses
P01193,I00001,uses
P01194,I00001,uses
P01195,I00006,uses
P01196,I00001,uses
P01197,I00005,uses
P01198,I00006,uses
P01199,I00003,uses
P01200,I00016,uses
P01201,I00006,uses
P01202,I00008,uses
P01202,I00015,uses
P01202,I00006,uses
P01203,I00007,uses
P01204,I00006,uses
P01205,I00001,uses
P01206,I00013,uses
P01206,I00005,uses
P01206,I00007,uses
P01206,I00006,uses
P01207,I00001,uses
P01208,I00018,uses
P01209,I00002,uses
P01210,I00005,uses
P01211,I00001,uses
P01212,I00016,uses
P01212,I00007,uses
P01212,I00003,uses
P01213,I00001,uses
P01214,I00006,uses
P01215,I00001,uses
P01216,I00005,uses
P01217,I00016,uses
P01218,I00016,uses
P01219,I00018,uses
P01220,I00008,uses
P01221,I00001,uses
P01222,I00001,uses
P01223,I00013,uses
P01224,I00005,uses
P01225,I00001,uses
P01226,I00016,uses
P01226,I00007,uses
P01226,I00001,uses
P01227,I00006,uses
P01228,I00001,uses
P01229,I00016,uses
P01229,I00003,uses
P01229,I00004,uses
P01229,I00001,uses
P01230,I00018,uses
P01231,I00005,uses
P01232,I00007,uses
P01233,I00001,uses
P01234,I00007,uses
P01235,I00007,uses
P01236,I00005,uses
P01237,I00016,uses
P01238,I00001,uses
P01239,I00001,uses
P01240,I00001,uses
P01241,I00001,uses
P01242,I00008,uses
P01243,I00016,uses
P01244,I00001,uses
P01245,I00005,uses
P01246,I00001,uses
P01247,I00006,uses
P01248,I00003,uses
P01248,I00004,uses
P01248,I00001,uses
P01249,I00016,uses
P01250,I00005,uses
P01250,I00006,uses
P01251,I00001,uses
P01252,I00006,uses
P01253,I00001,uses
P01254,I00018,uses
P01255,I00005,uses
P01256,I00016,uses
P01257,I00001,uses
P01258,I00006,uses
P01259,I00001,uses
P01260,I00018,uses
P01261,I00003,uses
P01261,I00004,uses
P01261,I00001,uses
P01262,I00001,uses
P01263,I00001,uses
P01264,I00007,uses
P01265,I00016,uses
P01265,I00007,uses
P01265,I00008,uses
P01265,I00003,uses
P01266,I00001,uses
P01267,I00003,uses
P01268,I00003,uses
P01269,I00005,uses
P01270,I00003,uses
P01270,I00004,uses
P01270,I00001,uses
P01271,I00007,uses
P01272,I00003,uses
P01272,I00004,uses
P01272,I00001,uses
P01273,I00001,uses
P01273,I00006,uses
P01274,I00001,uses
P01275,I00001,uses
P01276,I00006,uses
P01277,I00001,uses
P01278,I00007,uses
P01279,I00016,uses
P01280,I00017,uses
P01281,I00016,uses
P01282,I00001,uses
P01283,I00006,uses
P01284,I00005,uses
P01284,I00001,uses
P01284,I00006,uses
P01285,I00007,uses
P01286,I00003,uses
P01286,I00004,uses
P01286,I00001,uses
P01287,I00003,uses
P01288,I00001,uses
P01289,I00005,uses
P01290,I00001,uses
P01291,I00001,uses
P01292,I00016,uses
P01292,I00007,uses
P01292,I00003,uses
P01293,I00005,uses
P01294,I00003,uses
P01294,I00001,uses
P01295,I00001,uses
P01296,I00001,uses
P01297,I00006,uses
P01298,I00006,uses
P01299,I00006,uses
P01300,I00005,uses
P01301,I00005,uses
P01302,I00013,uses
P01303,I00001,uses
P01304,I00001,uses
P01305,I00011,uses
P01305,I00006,uses
P01306,I00005,uses
P01307,I00003,uses
P01308,I00006,uses
P01309,I00007,uses
P01309,I00003,uses
P01309,I00004,uses
P01309,I00001,uses
P01310,I00018,uses
P01311,I00007,uses
P01312,I00005,uses
P01313,I00006,uses
P01314,I00001,uses
P01315,I00006,uses
P01316,I00005,uses
P01317,I00001,uses
P01318,I00001,uses
P01319,I00005,uses
P01320,I00001,uses
P01321,I00007,uses
P01321,I00003,uses
P01321,I00004,uses
P01321,I00001,uses
P01322,I00007,uses
P01322,I00003,uses
P01322,I00004,uses
P01322,I00001,uses
P01323,I00018,uses
P01324,I00001,uses
P01325,I00007,uses
P01326,I00017,uses
P01327,I00006,uses
P01328,I00007,uses
P01329,I00016,uses
P01330,I00001,uses
P01331,I00007,uses
P01332,I00001,uses
P01333,I00003,uses
P01334,I00006,uses
P01335,I00001,uses
P01336,I00001,uses
P01337,I00001,uses
P01338,I00001,uses
P01339,I00007,uses
P01340,I00016,uses
P01341,I00001,uses
P01342,I00016,uses
P01343,I00007,uses
P01344,I00007,uses
P01344,I00003,uses
P01345,I00008,uses
P01345,I00001,uses
P01346,I00001,uses
P01347,I00001,uses
P01348,I00006,uses
P01349,I00006,uses
P01350,I00007,uses
P01351,I00005,uses
P01352,I00001,uses
P01353,I00001,uses
P01354,I00007,uses
P01355,I00007,uses
P01356,I00008,uses
P01357,I00007,uses
P01358,I00006,uses
P01359,I00006,uses
P01360,I00001,uses
P01361,I00001,uses
P01362,I00006,uses
P01363,I00001,uses
P01364,I00008,uses
P01365,I00007,uses
P01366,I00007,uses
P01367,I00016,uses
P01368,I00005,uses
P01369,I00001,uses
P01370,I00002,uses
P01371,I00007,uses
P01372,I00005,uses
P01373,I00001,uses
P01374,I00005,uses
P01375,I00005,uses
P01376,I00001,uses
P01377,I00003,uses
P01377,I00001,uses
P01377,I00006,uses
P01378,I00006,uses
P01379,I00017,uses
P01380,I00001,uses
P01381,I00007,uses
P01382,I00016,uses
P01383,I00006,uses
P01384,I00003,uses
P01385,I00001,uses
P01386,I00013,uses
P01387,I00005,uses
P01388,I00003,uses
P01389,I00001,uses
P01390,I00001,uses
P01391,I00005,uses
P01392,I00001,uses
P01393,I00007,uses
P01394,I00003,uses
P01395,I00007,uses
P01396,I00006,uses
P01397,I00007,uses
P01398,I00003,uses
P01398,I00004,uses
P01398,I00001,uses
P01399,I00005,uses
P01400,I00005,uses
P01401,I00005,uses
P01402,I00005,uses
P01402,I00003,uses
P01402,I00004,uses
P01402,I00001,uses
P01403,I00006,uses
P01404,I00008,uses
P01404,I00002,uses
P01404,I00006,uses
P01405,I00005,uses
P01406,I00001,uses
P01407,I00005,uses
P01408,I00005,uses
P01409,I00005,uses
P01410,I00006,uses
P01411,I00001,uses
P01412,I00005,uses
P01412,I00006,uses
P01413,I00001,uses
P01414,I00006,uses
P01415,I00007,uses
P01416,I00001,uses
P01417,I00006,uses
P01418,I00007,uses
P01419,I00005,uses
P01420,I00013,uses
P01421,I00006,uses
P01422,I00016,uses
P01423,I00016,uses
P01423,I00008,uses
P01424,I00003,uses
P01425,I00001,uses
P01426,I00007,uses
P01427,I00007,uses
P01428,I00002,uses
P01429,I00013,uses
P01429,I00006,uses
P01430,I00006,uses
P01431,I00003,uses
P01432,I00008,uses
P01433,I00003,uses
P01433,I00004,uses
P01433,I00001,uses
P01434,I00013,uses
P01435,I00003,uses
P01436,I00005,uses
P01436,I00007,uses
P01436,I00003,uses
P01436,I00006,uses
P01437,I00001,uses
P01438,I00006,uses
P01439,I00005,uses
P01440,I00001,uses
P01441,I00001,uses
P01442,I00001,uses
P01443,I00002,uses
P01444,I00005,uses
P01445,I00002,uses
P01445,I00006,uses
P01446,I00007,uses
P01447,I00005,uses
P01448,I00007,uses
P01449,I00006,uses
P01450,I00017,uses
P01450,I00003,uses
P01450,I00004,uses
P01451,I00007,uses
P01452,I00003,uses
P01452,I00004,uses
P01452,I00001,uses
P01453,I00001,uses
P01454,I00007,uses
P01455,I00005,uses
P01456,I00003,uses
P01456,I00004,uses
P01456,I00001,uses
P01457,I00001,uses
P01458,I00016,uses
P01459,I00008,uses
P01460,I00001,uses
P01460,I00006,uses
P01461,I00005,uses
P01462,I00016,uses
P01463,I00016,uses
P01464,I00005,uses
P01465,I00005,uses
P01466,I00003,uses
P01466,I00001,uses
P01467,I00006,uses
P01468,I00007,uses
P01469,I00001,uses
P01470,I00016,uses
P01471,I00016,uses
P01472,I00013,uses
P01472,I00005,uses
P01473,I00016,uses
P01474,I00016,uses
P01475,I00001,uses
P01476,I00008,uses
P01477,I00007,uses
P01478,I00016,uses
P01478,I00001,uses
P01479,I00016,uses
P01480,I00016,uses
P01481,I00007,uses
P01482,I00013,uses
P01482,I00005,uses
P01482,I00003,uses
P01482,I00006,uses
P01483,I00006,uses
P01484,I00005,uses
P01485,I00005,uses
P01485,I00006,uses
P01486,I00007,uses
P01487,I00003,uses
P01487,I00006,uses
P01488,I00002,uses
P01488,I00006,uses
P01489,I00006,uses
P01490,I00007,uses
P01491,I00007,uses
P01492,I00016,uses
P01493,I00007,uses
P01494,I00016,uses
P01495,I00003,uses
P01495,I00001,uses
P01496,I00006,uses
P01497,I00007,uses
P01498,I00018,uses
P01499,I00007,uses
P01500,I00007,uses
P01501,I00001,uses
P01502,I00008,uses
P01503,I00005,uses
P01504,I00003,uses
P01505,I00007,uses
P01505,I00003,uses
P01505,I00004,uses
P01505,I00001,uses
P01506,I00005,uses
P01507,I00001,uses
P01508,I00001,uses
P01509,I00001,uses
P01510,I00007,uses
P01511,I00005,uses
P01512,I00007,uses
P01513,I00008,uses
P01514,I00005,uses
P01515,I00001,uses
P01516,I00001,uses
P01517,I00001,uses
P01518,I00005,uses
P01519,I00001,uses
P01520,I00001,uses
P01521,I00001,uses
P01522,I00005,uses
P01523,I00007,uses
P01524,I00005,uses
P01525,I00001,uses
P01526,I00007,uses
P01526,I00001,uses
P01527,I00001,uses
P01528,I00005,uses
P01529,I00005,uses
P01530,I00008,uses
P01531,I00018,uses
P01532,I00007,uses
P01533,I00016,uses
P01533,I00007,uses
P01534,I00003,uses
P01535,I00001,uses
P01536,I00001,uses
P01537,I00001,uses
P01538,I00013,uses
P01539,I00016,uses
P01540,I00016,uses
P01541,I00007,uses
P01542,I00007,uses
P01543,I00013,uses
P01543,I00003,uses
P01543,I00004,uses
P01543,I00001,uses
P01544,I00013,uses
P01544,I00005,uses
P01545,I00007,uses
P01546,I00002,uses
P01546,I00006,uses
P01547,I00001,uses
P01548,I00003,uses
P01548,I00004,uses
P01548,I00001,uses
P01548,I00006,uses
P01549,I00003,uses
P01550,I00001,uses
P01551,I00008,uses
P01552,I00001,uses
P01553,I00001,uses
P01554,I00007,uses
P01555,I00017,uses
P01555,I00015,uses
P01555,I00003,uses
P01556,I00003,uses
P01556,I00006,uses
P01557,I00005,uses
P01558,I00016,uses
P01559,I00005,uses
P01560,I00006,uses
P01561,I00007,uses
P01562,I00001,uses
P01563,I00001,uses
P01564,I00001,uses
P01565,I00013,uses
P01565,I00005,uses
P01565,I00008,uses
P01566,I00007,uses
P01567,I00003,uses
P01567,I00004,uses
P01567,I00001,uses
P01568,I00003,uses
P01568,I00004,uses
P01568,I00001,uses
P01569,I00007,uses
P01570,I00007,uses
P01571,I00001,uses
P01572,I00005,uses
P01573,I00006,uses
P01574,I00001,uses
P01575,I00001,uses
P01576,I00001,uses
P01577,I00001,uses
P01578,I00005,uses
P01578,I00006,uses
P01579,I00001,uses
P01580,I00013,uses
P01581,I00005,uses
P01582,I00005,uses
P01582,I00006,uses
P01583,I00013,uses
P01583,I00005,uses
P01584,I00005,uses
P01585,I00017,uses
P01586,I00006,uses
P01587,I00007,uses
P01588,I00018,uses
P01589,I00003,uses
P01590,I00003,uses
P01590,I00004,uses
P01590,I00001,uses
P01591,I00016,uses
P01591,I00008,uses
P01591,I00003,uses
P01591,I00004,uses
P01591,I00001,uses
P01592,I00005,uses
P01593,I00013,uses
P01593,I00005,uses
P01593,I00007,uses
P01593,I00003,uses
P01593,I00004,uses
P01593,I00001,uses
P01594,I00007,uses
P01595,I00007,uses
P01595,I00001,uses
P01596,I00001,uses
P01597,I00003,uses
P01597,I00004,uses
P01597,I00001,uses
P01597,I00006,uses
P01598,I00001,uses
P01599,I00007,uses
P01600,I00005,uses
P01601,I00017,uses
P01602,I00006,uses
P01603,I00006,uses
P01604,I00005,uses
P01604,I00006,uses
P01605,I00006,uses
P01606,I00006,uses
P01607,I00005,uses
P01607,I00003,uses
P01608,I00005,uses
P01609,I00006,uses
P01610,I00006,uses
P01611,I00007,uses
P01611,I00003,uses
P01612,I00016,uses
P01612,I00007,uses
P01612,I00003,uses
P01612,I00004,uses
P01612,I00001,uses
P01613,I00007,uses
P01614,I00005,uses
P01615,I00005,uses
P01615,I00002,uses
P01615,I00018,uses
P01616,I00007,uses
P01617,I00005,uses
P01618,I00007,uses
P01619,I00008,uses
P01619,I00003,uses
P01619,I00004,uses
P01619,I00001,uses
P01620,I00016,uses
P01621,I00016,uses
P01622,I00001,uses
P01623,I00016,uses
P01624,I00001,uses
P01625,I00002,uses
P01626,I00001,uses
P01627,I00003,uses
P01628,I00006,uses
P01629,I00005,uses
P01629,I00006,uses
P01630,I00003,uses
P01630,I00004,uses
P01630,I00001,uses
P01630,I00006,uses
P01631,I00013,uses
P01631,I00005,uses
P01632,I00016,uses
P01633,I00007,uses
P01634,I00001,uses
P01635,I00001,uses
P01636,I00006,uses
P01637,I00007,uses
P01638,I00001,uses
P01639,I00010,uses
P01639,I00013,uses
P01639,I00005,uses
P01639,I00016,uses
P01639,I00007,uses
P01639,I00008,uses
P01640,I00001,uses
P01641,I00016,uses
P01641,I00008,uses
P01641,I00003,uses
P01641,I00004,uses
P01641,I00001,uses
P01642,I00005,uses
P01643,I00007,uses
P01644,I00016,uses
P01645,I00005,uses
P01646,I00007,uses
P01647,I00001,uses
P01648,I00006,uses
P01649,I00005,uses
P01649,I00008,uses
P01649,I00003,uses
P01649,I00004,uses
P01649,I00001,uses
P01650,I00007,uses
P01651,I00007,uses
P01652,I00003,uses
P01652,I00001,uses
P01653,I00005,uses
P01654,I00005,uses
P01655,I00001,uses
P01656,I00005,uses
P01657,I00007,uses
P01658,I00006,uses
P01659,I00007,uses
P01660,I00004,uses
P01660,I00001,uses
P01661,I00003,uses
P01661,I00001,uses
P01662,I00001,uses
P01663,I00003,uses
P01664,I00001,uses
P01665,I00005,uses
P01666,I00005,uses
P01667,I00007,uses
P01668,I00017,uses
P01669,I00016,uses
P01670,I00001,uses
P01671,I00006,uses
P01672,I00006,uses
P01673,I00005,uses
P01674,I00006,uses
P01675,I00003,uses
P01675,I00004,uses
P01676,I00018,uses
P01677,I00018,uses
P01678,I00003,uses
P01679,I00005,uses
P01680,I00006,uses
P01681,I00018,uses
P01682,I00001,uses
P01683,I00003,uses
P01684,I00006,uses
P01685,I00007,uses
P01686,I00005,uses
P01686,I00002,uses
P01686,I00003,uses
P01686,I00004,uses
P01686,I00001,uses
P01686,I00006,uses
P01687,I00003,uses
P01688,I00002,uses
P01688,I00006,uses
P01689,I00001,uses
P01690,I00016,uses
P01690,I00007,uses
P01691,I00007,uses
P01692,I00001,uses
P01693,I00001,uses
P01694,I00016,uses
P01695,I00005,uses
P01696,I00001,uses
P01697,I00006,uses
P01698,I00001,uses
P01699,I00001,uses
P01700,I00001,uses
P01701,I00001,uses
P01702,I00016,uses
P01703,I00016,uses
P01704,I00001,uses
P01705,I00016,uses
P01706,I00003,uses
P01706,I00006,uses
P01707,I00006,uses
P01708,I00007,uses
P01709,I00018,uses
P01710,I00005,uses
P01711,I00017,uses
P01711,I00015,uses
P01711,I00003,uses
P01711,I00004,uses
P01712,I00016,uses
P01713,I00001,uses
P01714,I00007,uses
P01715,I00001,uses
P01716,I00001,uses
P01717,I00013,uses
P01717,I00005,uses
P01717,I00006,uses
P01718,I00006,uses
P01719,I00006,uses
P01720,I00013,uses
P01721,I00007,uses
P01722,I00003,uses
P01722,I00004,uses
P01722,I00001,uses
P01723,I00017,uses
P01724,I00005,uses
P01725,I00005,uses
P01725,I00003,uses
P01726,I00016,uses
P01726,I00003,uses
P01726,I00004,uses
P01726,I00001,uses
P01727,I00016,uses
P01728,I00005,uses
P01729,I00003,uses
P01729,I00001,uses
P01730,I00016,uses
P01731,I00005,uses
P01732,I00007,uses
P01733,I00001,uses
P01734,I00007,uses
P01735,I00005,uses
P01736,I00007,uses
P01737,I00001,uses
P01738,I00008,uses
P01739,I00001,uses
P01740,I00003,uses
P01741,I00001,uses
P01742,I00007,uses
P01743,I00006,uses
P01744,I00005,uses
P01745,I00005,uses
P01745,I00006,uses
P01746,I00005,uses
P01747,I00005,uses
P01748,I00006,uses
P01749,I00005,uses
P01750,I00001,uses
P01751,I00001,uses
P01752,I00007,uses
P01753,I00001,uses
P01754,I00007,uses
P01754,I00001,uses
P01755,I00007,uses
P01756,I00001,uses
P01757,I00002,uses
P01758,I00006,uses
P01759,I00007,uses
P01760,I00006,uses
P01761,I00001,uses
P01762,I00005,uses
P01763,I00015,uses
P01764,I00001,uses
P01765,I00017,uses
P01766,I00003,uses
P01766,I00004,uses
P01766,I00001,uses
P01767,I00001,uses
P01768,I00001,uses
P01768,I00006,uses
P01769,I00006,uses
P01770,I00018,uses
P01771,I00001,uses
P01772,I00016,uses
P01773,I00001,uses
P01774,I00005,uses
P01774,I00003,uses
P01775,I00017,uses
P01775,I00003,uses
P01775,I00004,uses
P01776,I00005,uses
P01777,I00001,uses
P01778,I00007,uses
P01779,I00016,uses
P01780,I00016,uses
P01780,I00003,uses
P01781,I00007,uses
P01782,I00005,uses
P01782,I00008,uses
P01783,I00007,uses
P01784,I00003,uses
P01785,I00001,uses
P01786,I00001,uses
P01787,I00018,uses
P01788,I00001,uses
P01789,I00005,uses
P01790,I00005,uses
P01791,I00001,uses
P01792,I00001,uses
P01793,I00013,uses
P01793,I00005,uses
P01793,I00006,uses
P01794,I00006,uses
P01795,I00001,uses
P01796,I00001,uses
P01797,I00017,uses
P01797,I00015,uses
P01797,I00003,uses
P01798,I00006,uses
P01799,I00001,uses
P01800,I00001,uses
P01801,I00016,uses
P01802,I00016,uses
P01803,I00016,uses
P01804,I00001,uses
P01805,I00001,uses
P01806,I00005,uses
P01806,I00003,uses
P01807,I00001,uses
P01808,I00003,uses
P01808,I00004,uses
P01808,I00001,uses
P01809,I00001,uses
P01810,I00006,uses
P01811,I00002,uses
P01812,I00017,uses
P01812,I00015,uses
P01813,I00005,uses
P01814,I00007,uses
P01815,I00018,uses
P01816,I00016,uses
P01817,I00007,uses
P01817,I00003,uses
P01817,I00006,uses
P01818,I00005,uses
P01819,I00001,uses
P01820,I00005,uses
P01821,I00007,uses
P01822,I00006,uses
P01823,I00003,uses
P01823,I00004,uses
P01823,I00001,uses
P01824,I00005,uses
P01825,I00007,uses
P01825,I00003,uses
P01825,I00004,uses
P01825,I00001,uses
P01826,I00016,uses
P01827,I00001,uses
P01828,I00005,uses
P01829,I00016,uses
P01830,I00007,uses
P01831,I00003,uses
P01832,I00016,uses
P01833,I00016,uses
P01834,I00007,uses
P01835,I00007,uses
P01836,I00006,uses
P01837,I00001,uses
P01838,I00005,uses
P01839,I00006,uses
P01840,I00005,uses
P01841,I00005,uses
P01842,I00001,uses
P01843,I00006,uses
P01844,I00001,uses
P01845,I00007,uses
P01846,I00001,uses
P01847,I00001,uses
P01848,I00007,uses
P01849,I00001,uses
P01850,I00006,uses
P01851,I00005,uses
P01852,I00001,uses
P01853,I00007,uses
P01854,I00001,uses
P01855,I00005,uses
P01856,I00001,uses
P01857,I00006,uses
P01858,I00001,uses
P01859,I00001,uses
P01860,I00001,uses
P01861,I00006,uses
P01862,I00006,uses
P01863,I00001,uses
P01864,I00017,uses
P01864,I00015,uses
P01865,I00016,uses
P01866,I00003,uses
P01867,I00002,uses
P01868,I00006,uses
P01869,I00006,uses
P01870,I00006,uses
P01871,I00007,uses
P01872,I00016,uses
P01873,I00001,uses
P01874,I00007,uses
P01875,I00001,uses
P01876,I00003,uses
P01877,I00007,uses
P01878,I00001,uses
P01879,I00005,uses
P01880,I00001,uses
P01880,I00006,uses
P01881,I00003,uses
P01881,I00018,uses
P01882,I00003,uses
P01882,I00001,uses
P01882,I00006,uses
P01883,I00016,uses
P01884,I00006,uses
P01885,I00016,uses
P01886,I00016,uses
P01886,I00006,uses
P01887,I00007,uses
P01888,I00016,uses
P01889,I00001,uses
P01890,I00002,uses
P01891,I00001,uses
P01892,I00001,uses
P01893,I00001,uses
P01893,I00006,uses
P01894,I00016,uses
P01894,I00008,uses
P01894,I00003,uses
P01895,I00017,uses
P01896,I00005,uses
P01897,I00007,uses
P01898,I00007,uses
P01899,I00001,uses
P01900,I00001,uses
P01901,I00016,uses
P01902,I00016,uses
P01903,I00001,uses
P01904,I00016,uses
P01905,I00001,uses
P01906,I00001,uses
P01907,I00003,uses
P01907,I00004,uses
P01907,I00001,uses
P01908,I00018,uses
P01909,I00003,uses
P01909,I00001,uses
P01910,I00005,uses
P01911,I00015,uses
P01912,I00001,uses
P01913,I00014,uses
P01913,I00002,uses
P01913,I00003,uses
P01913,I00004,uses
P01913,I00001,uses
P01913,I00006,uses
P01914,I00006,uses
P01915,I00006,uses
P01916,I00001,uses
P01917,I00001,uses
P01918,I00001,uses
P01919,I00001,uses
P01920,I00016,uses
P01921,I00007,uses
P01922,I00005,uses
P01923,I00007,uses
P01924,I00016,uses
P01925,I00018,uses
P01926,I00016,uses
P01927,I00002,uses
P01927,I00006,uses
P01927,I00018,uses
P01928,I00001,uses
P01929,I00001,uses
P01930,I00001,uses
P01931,I00002,uses
P01931,I00006,uses
P01932,I00001,uses
P01933,I00003,uses
P01933,I00004,uses
P01933,I00001,uses
P01934,I00017,uses
P01934,I00015,uses
P01934,I00006,uses
P01935,I00007,uses
P01936,I00007,uses
P01937,I00016,uses
P01938,I00001,uses
P01939,I00016,uses
P01940,I00005,uses
P01941,I00001,uses
P01942,I00003,uses
P01942,I00004,uses
P01942,I00001,uses
P01943,I00003,uses
P01944,I00018,uses
P01945,I00008,uses
P01946,I00007,uses
P01947,I00007,uses
P01948,I00018,uses
P01949,I00001,uses
P01950,I00005,uses
P01951,I00001,uses
P01952,I00005,uses
P01953,I00005,uses
P01953,I00001,uses
P01954,I00016,uses
P01955,I00001,uses
P01955,I00006,uses
P01956,I00013,uses
P01957,I00005,uses
P01958,I00001,uses
P01959,I00001,uses
P01960,I00007,uses
P01961,I00016,uses
P01962,I00005,uses
P01963,I00016,uses
P01964,I00016,uses
P01965,I00016,uses
P01966,I00007,uses
P01967,I00013,uses
P01967,I00008,uses
P01967,I00003,uses
P01968,I00005,uses
P01969,I00002,uses
P01970,I00007,uses
P01971,I00001,uses
P01972,I00016,uses
P01973,I00001,uses
P01974,I00003,uses
P01974,I00001,uses
P01975,I00013,uses
P01975,I00005,uses
P01976,I00007,uses
P01976,I00006,uses
P01977,I00005,uses
P01978,I00001,uses
P01979,I00017,uses
P01980,I00001,uses
P01981,I00002,uses
P01982,I00013,uses
P01982,I00005,uses
P01982,I00003,uses
P01982,I00006,uses
P01983,I00005,uses
P01984,I00007,uses
P01985,I00016,uses
