paper_id,instrument_id,instrument_status
P00617,I00002,uses
P00617,I00001,uses
P00618,I00002,uses
P00618,I00005,uses
P00619,I00002,uses
P00619,I00001,uses
P00620,I00002,uses
P00620,I00001,uses
P00621,I00002,uses
P00621,I00001,uses
P00621,I00011,uses
P00622,I00002,uses
P00622,I00003,uses
P00623,I00002,uses
P00623,I00001,uses
P00623,I00008,uses
P00624,I00002,uses
P00624,I00005,uses
P00625,I00002,uses
P00625,I00005,uses
P00626,I00002,uses
P00626,I00001,uses
P00627,I00004,uses
P00628,I00002,uses
P00628,I00001,uses
P00629,I00002,uses
P00629,I00001,uses
P00630,I00002,uses
P00630,I00008,uses
P00631,I00002,uses
P00631,I00005,uses
P00632,I00002,uses
P00632,I00001,uses
P00633,I00002,uses
P00633,I00001,uses
P00634,I00002,uses
P00634,I00001,uses
P00635,I00002,uses
P00635,I00005,uses
P00636,I00002,uses
P00636,I00003,uses
P00637,I00002,uses
P00637,I00001,uses
P00637,I00003,uses
P00638,I00002,uses
P00638,I00008,uses
P00639,I00002,uses
P00639,I00003,uses
P00640,I00002,uses
P00640,I00001,uses
P00641,I00002,uses
P00642,I00002,uses
P00642,I00011,uses
P00643,I00002,uses
P00643,I00001,uses
P00644,I00002,uses
P00644,I00005,uses
P00645,I00002,uses
P00645,I00005,uses
P00646,I00002,uses
P00646,I00001,uses
P00647,I00002,uses
P00647,I00003,uses
P00648,I00004,uses
P00649,I00004,uses
P00649,I00002,uses
P00649,I00001,uses
P00650,I00004,uses
P00651,I00002,uses
P00651,I00001,uses
P00651,I00009,uses
P00652,I00002,uses
P00652,I00001,uses
P00652,I00011,uses
P00652,I00003,uses
P00653,I00002,uses
P00653,I00003,uses
P00654,I00002,uses
P00654,I00005,uses
P00655,I00002,uses
P00655,I00005,uses
P00656,I00002,uses
P00656,I00001,uses
P00656,I00003,uses
P00657,I00002,uses
P00657,I00001,uses
P00658,I00006,uses
P00658,I00002,uses
P00659,I00002,uses
P00659,I00005,uses
P00660,I00002,uses
P00660,I00005,uses
P00661,I00002,uses
P00661,I00005,uses
P00662,I00002,uses
P00662,I00005,uses
P00663,I00002,uses
P00663,I00005,uses
P00664,I00002,uses
P00664,I00003,uses
P00665,I00002,uses
P00665,I00005,uses
P00666,I00002,uses
P00666,I00005,uses
P00667,I00002,uses
P00667,I00003,uses
P00668,I00002,uses
P00668,I00005,uses
P00669,I00002,uses
P00669,I00005,uses
P00670,I00002,uses
P00670,I00001,uses
P00671,I00002,uses
P00671,I00003,uses
P00672,I00002,uses
P00672,I00001,uses
P00672,I00005,uses
P00673,I00002,uses
P00673,I00003,uses
P00674,I00002,uses
P00674,I00003,uses
P00675,I00002,uses
P00675,I00001,uses
P00676,I00002,uses
P00676,I00008,uses
P00677,I00002,uses
P00677,I00003,uses
P00678,I00002,uses
P00678,I00001,uses
P00678,I00005,uses
P00678,I00003,uses
P00679,I00002,uses
P00679,I00001,uses
P00680,I00002,uses
P00680,I00005,uses
P00681,I00002,uses
P00681,I00001,uses
P00681,I00011,uses
P00682,I00002,uses
P00682,I00005,uses
P00683,I00002,uses
P00683,I00005,uses
P00684,I00002,uses
P00684,I00005,uses
P00685,I00002,uses
P00685,I00001,uses
P00685,I00005,uses
P00686,I00002,uses
P00686,I00005,uses
P00687,I00002,uses
P00687,I00001,uses
P00687,I00005,uses
P00688,I00004,uses
P00689,I00002,uses
P00689,I00005,uses
P00690,I00002,uses
P00690,I00001,uses
P00691,I00004,uses
P00692,I00002,uses
P00692,I00001,uses
P00692,I00003,uses
P00693,I00002,uses
P00693,I00001,uses
P00694,I00002,uses
P00694,I00003,uses
P00695,I00002,uses
P00695,I00001,uses
P00695,I00003,uses
P00696,I00002,uses
P00696,I00001,uses
P00696,I00003,uses
P00697,I00002,uses
P00697,I00005,uses
P00698,I00002,uses
P00699,I00002,uses
P00700,I00002,uses
P00700,I00009,uses
P00700,I00003,uses
P00701,I00002,uses
P00701,I00005,uses
P00702,I00002,uses
P00702,I00003,uses
P00703,I00002,uses
P00703,I00005,uses
P00704,I00002,uses
P00704,I00005,uses
P00705,I00002,uses
P00705,I00005,uses
P00706,I00002,uses
P00706,I00005,uses
P00707,I00002,uses
P00707,I00005,uses
P00708,I00002,uses
P00708,I00001,uses
P00709,I00002,uses
P00709,I00001,uses
P00710,I00002,uses
P00710,I00005,uses
P00711,I00004,uses
P00712,I00004,uses
P00713,I00002,uses
P00713,I00001,uses
P00714,I00004,uses
P00714,I00002,uses
P00714,I00001,uses
P00715,I00004,uses
P00715,I00002,uses
P00715,I00001,uses
P00716,I00002,uses
P00716,I00003,uses
P00717,I00002,uses
P00717,I00003,uses
P00718,I00002,uses
P00718,I00005,uses
P00719,I00002,uses
P00719,I00001,uses
P00719,I00005,uses
P00720,I00002,uses
P00720,I00001,uses
P00721,I00002,uses
P00721,I00005,uses
P00722,I00007,uses
P00723,I00004,uses
P00724,I00002,uses
P00724,I00005,uses
P00725,I00002,uses
P00725,I00008,uses
P00726,I00002,uses
P00726,I00005,uses
P00727,I00004,uses
P00728,I00002,uses
P00728,I00001,uses
P00729,I00007,uses
P00730,I00002,uses
P00730,I00001,uses
P00730,I00011,uses
P00731,I00002,uses
P00731,I00003,uses
P00732,I00006,uses
P00732,I00002,uses
P00733,I00002,uses
P00733,I00005,uses
P00734,I00002,uses
P00734,I00003,uses
P00735,I00002,uses
P00735,I00001,uses
P00736,I00002,uses
P00736,I00005,uses
P00737,I00002,uses
P00737,I00001,uses
P00737,I00003,uses
P00738,I00002,uses
P00738,I00001,uses
P00739,I00002,uses
P00739,I00001,uses
P00740,I00004,uses
P00740,I00002,uses
P00740,I00001,uses
P00740,I00003,uses
P00741,I00002,uses
P00741,I00001,uses
P00742,I00002,uses
P00742,I00005,uses
P00743,I00002,uses
P00743,I00001,uses
P00744,I00002,uses
P00744,I00001,uses
P00744,I00003,uses
P00745,I00007,uses
P00745,I00002,uses
P00745,I00001,uses
P00746,I00002,uses
P00746,I00001,uses
P00747,I00002,uses
P00747,I00005,uses
P00748,I00002,uses
P00748,I00001,uses
P00749,I00002,uses
P00749,I00001,uses
P00750,I00002,uses
P00750,I00001,uses
P00750,I00011,uses
P00751,I00002,uses
P00751,I00001,uses
P00752,I00002,uses
P00752,I00001,uses
P00753,I00002,uses
P00753,I00001,uses
P00754,I00002,uses
P00754,I00008,uses
P00755,I00002,uses
P00755,I00001,uses
P00756,I00007,uses
P00756,I00002,uses
P00756,I00001,uses
P00757,I00002,uses
P00757,I00001,uses
P00758,I00002,uses
P00758,I00001,uses
P00758,I00003,uses
P00759,I00002,uses
P00759,I00001,uses
P00759,I00005,uses
P00759,I00003,uses
P00760,I00002,uses
P00760,I00003,uses
P00761,I00002,uses
P00761,I00001,uses
P00762,I00002,uses
P00762,I00001,uses
P00762,I00003,uses
P00763,I00002,uses
P00763,I00001,uses
P00763,I00003,uses
P00764,I00002,uses
P00764,I00005,uses
P00765,I00002,uses
P00765,I00005,uses
P00766,I00002,uses
P00766,I00001,uses
P00767,I00004,uses
P00768,I00002,uses
P00768,I00003,uses
P00769,I00002,uses
P00769,I00001,uses
P00770,I00002,uses
P00770,I00005,uses
P00771,I00002,uses
P00771,I00005,uses
P00772,I00002,uses
P00772,I00003,uses
P00773,I00002,uses
P00773,I00005,uses
P00774,I00002,uses
P00774,I00001,uses
P00774,I00009,uses
P00774,I00011,uses
P00774,I00003,uses
P00775,I00004,uses
P00776,I00002,uses
P00776,I00001,uses
P00777,I00002,uses
P00777,I00003,uses
P00778,I00002,uses
P00778,I00010,uses
P00779,I00002,uses
P00779,I00003,uses
P00780,I00002,uses
P00780,I00001,uses
P00781,I00002,uses
P00781,I00005,uses
P00782,I00002,uses
P00782,I00005,uses
P00783,I00002,uses
P00783,I00003,uses
P00784,I00002,uses
P00784,I00001,uses
P00784,I00009,uses
P00785,I00002,uses
P00785,I00001,uses
P00786,I00004,uses
P00786,I00002,uses
P00786,I00001,uses
P00787,I00002,uses
P00787,I00003,uses
P00788,I00002,uses
P00788,I00001,uses
P00788,I00008,uses
P00789,I00002,uses
P00789,I00001,uses
P00790,I00002,uses
P00790,I00005,uses
P00791,I00007,uses
P00791,I00002,uses
P00791,I00003,uses
P00792,I00002,uses
P00792,I00005,uses
P00793,I00002,uses
P00793,I00001,uses
P00793,I00011,uses
P00794,I00002,uses
P00794,I00001,uses
P00795,I00002,uses
P00795,I00005,uses
P00796,I00002,uses
P00796,I00001,uses
P00797,I00002,uses
P00797,I00001,uses
P00798,I00002,uses
P00798,I00008,uses
P00799,I00002,uses
P00799,I00001,uses
P00800,I00002,uses
P00800,I00005,uses
P00801,I00002,uses
P00801,I00003,uses
P00802,I00002,uses
P00802,I00001,uses
P00803,I00002,uses
P00803,I00008,uses
P00804,I00004,uses
P00804,I00002,uses
P00804,I00001,uses
P00805,I00002,uses
P00805,I00001,uses
P00806,I00002,uses
P00806,I00005,uses
P00807,I00004,uses
P00808,I00002,uses
P00808,I00005,uses
P00809,I00002,uses
P00809,I00005,uses
P00810,I00002,uses
P00810,I00001,uses
P00811,I00007,uses
P00811,I00002,uses
P00811,I00001,uses
P00811,I00009,uses
P00812,I00002,uses
P00812,I00001,uses
P00813,I00002,uses
P00813,I00003,uses
P00814,I00002,uses
P00814,I00005,uses
P00815,I00002,uses
P00816,I00002,uses
P00816,I00001,uses
P00817,I00002,uses
P00817,I00001,uses
P00818,I00002,uses
P00818,I00010,uses
P00819,I00002,uses
P00819,I00001,uses
P00819,I00003,uses
P00820,I00002,uses
P00820,I00005,uses
P00821,I00002,uses
P00821,I00001,uses
P00822,I00002,uses
P00822,I00005,uses
P00822,I00003,uses
P00823,I00002,uses
P00823,I00001,uses
P00824,I00002,uses
P00824,I00001,uses
P00825,I00002,uses
P00825,I00001,uses
P00825,I00003,uses
P00826,I00002,uses
P00826,I00001,uses
P00827,I00002,uses
P00827,I00001,uses
P00828,I00002,uses
P00829,I00002,uses
P00829,I00001,uses
P00830,I00002,uses
P00830,I00005,uses
P00831,I00002,uses
P00831,I00001,uses
P00832,I00004,uses
P00833,I00002,uses
P00833,I00005,uses
P00834,I00002,uses
P00834,I00001,uses
P00835,I00002,uses
P00836,I00002,uses
P00836,I00005,uses
P00837,I00002,uses
P00837,I00001,uses
P00838,I00002,uses
P00838,I00001,uses
P00839,I00002,uses
P00839,I00001,uses
P00840,I00002,uses
P00840,I00005,uses
P00841,I00002,uses
P00841,I00003,uses
P00842,I00002,uses
P00842,I00001,uses
P00843,I00002,uses
P00843,I00005,uses
P00844,I00002,uses
P00844,I00003,uses
P00845,I00002,uses
P00845,I00001,uses
P00846,I00002,uses
P00846,I00003,uses
P00847,I00002,uses
P00847,I00001,uses
P00848,I00002,uses
P00849,I00002,uses
P00849,I00005,uses
P00850,I00002,uses
P00850,I00011,uses
P00851,I00002,uses
P00851,I00001,uses
P00852,I00002,uses
P00852,I00005,uses
P00853,I00002,uses
P00853,I00001,uses
P00854,I00002,uses
P00855,I00002,uses
P00855,I00001,uses
P00856,I00002,uses
P00856,I00001,uses
P00857,I00002,uses
P00857,I00003,uses
P00858,I00002,uses
P00858,I00005,uses
P00859,I00002,uses
P00859,I00003,uses
P00860,I00002,uses
P00861,I00002,uses
P00861,I00001,uses
P00861,I00003,uses
P00862,I00004,uses
P00863,I00002,uses
P00863,I00003,uses
P00864,I00002,uses
P00864,I00001,uses
P00865,I00002,uses
P00865,I00003,uses
P00866,I00002,uses
P00866,I00003,uses
P00867,I00002,uses
P00867,I00005,uses
P00868,I00002,uses
P00868,I00005,uses
P00869,I00002,uses
P00870,I00002,uses
P00870,I00001,uses
P00871,I00002,uses
P00871,I00008,uses
P00872,I00002,uses
P00872,I00001,uses
P00873,I00002,uses
P00873,I00001,uses
P00874,I00002,uses
P00874,I00005,uses
P00875,I00002,uses
P00875,I00001,uses
P00876,I00002,uses
P00876,I00005,uses
P00877,I00002,uses
P00877,I00001,uses
P00877,I00005,uses
P00878,I00002,uses
P00878,I00001,uses
P00879,I00002,uses
P00879,I00011,uses
P00880,I00002,uses
P00880,I00003,uses
P00881,I00002,uses
P00881,I00011,uses
P00882,I00002,uses
P00882,I00005,uses
P00883,I00002,uses
P00883,I00001,uses
P00884,I00002,uses
P00884,I00003,uses
P00885,I00007,uses
P00886,I00002,uses
P00886,I00001,uses
P00887,I00002,uses
P00887,I00005,uses
P00888,I00002,uses
P00888,I00001,uses
P00889,I00002,uses
P00889,I00001,uses
P00890,I00007,uses
P00891,I00007,uses
P00892,I00002,uses
P00892,I00001,uses
P00892,I00003,uses
P00893,I00002,uses
P00893,I00005,uses
P00894,I00002,uses
P00894,I00001,uses
P00895,I00002,uses
P00895,I00005,uses
P00896,I00002,uses
P00896,I00003,uses
P00897,I00004,uses
P00897,I00002,uses
P00897,I00001,uses
P00898,I00002,uses
P00898,I00001,uses
P00898,I00003,uses
P00899,I00002,uses
P00899,I00001,uses
P00899,I00005,uses
P00900,I00002,uses
P00900,I00005,uses
P00901,I00002,uses
P00901,I00001,uses
P00901,I00005,uses
P00902,I00002,uses
P00902,I00005,uses
P00903,I00002,uses
P00903,I00005,uses
P00904,I00002,uses
P00904,I00001,uses
P00905,I00002,uses
P00905,I00003,uses
P00906,I00002,uses
P00906,I00005,uses
P00907,I00004,uses
P00908,I00002,uses
P00908,I00001,uses
P00909,I00002,uses
P00909,I00005,uses
P00910,I00002,uses
P00910,I00005,uses
P00911,I00002,uses
P00911,I00005,uses
P00912,I00002,uses
P00912,I00005,uses
P00913,I00007,uses
P00913,I00002,uses
P00913,I00001,uses
P00913,I00003,uses
P00914,I00002,uses
P00914,I00003,uses
P00915,I00002,uses
P00915,I00001,uses
P00916,I00004,uses
P00916,I00002,uses
P00916,I00001,uses
P00916,I00003,uses
P00917,I00002,uses
P00917,I00003,uses
P00918,I00004,uses
P00918,I00002,uses
P00918,I00001,uses
P00919,I00002,uses
P00919,I00001,uses
P00920,I00002,uses
P00920,I00001,uses
P00921,I00002,uses
P00921,I00001,uses
P00922,I00002,uses
P00922,I00001,uses
P00922,I00003,uses
P00923,I00002,uses
P00923,I00003,uses
P00924,I00007,uses
P00925,I00002,uses
P00925,I00001,uses
P00925,I00008,uses
P00926,I00002,uses
P00927,I00007,uses
P00928,I00002,uses
P00928,I00005,uses
P00929,I00002,uses
P00929,I00005,uses
P00930,I00002,uses
P00930,I00003,uses
P00931,I00002,uses
P00931,I00001,uses
P00932,I00006,uses
P00932,I00002,uses
P00932,I00001,uses
P00933,I00002,uses
P00933,I00001,uses
P00934,I00002,uses
P00934,I00001,uses
P00935,I00004,uses
P00936,I00002,uses
P00936,I00001,uses
P00936,I00008,uses
P00937,I00002,uses
P00937,I00003,uses
P00938,I00002,uses
P00938,I00001,uses
P00939,I00002,uses
P00939,I00005,uses
P00940,I00002,uses
P00940,I00008,uses
P00941,I00002,uses
P00941,I00001,uses
P00942,I00002,uses
P00942,I00003,uses
P00943,I00002,uses
P00943,I00001,uses
P00944,I00002,uses
P00945,I00002,uses
P00945,I00010,uses
P00946,I00004,uses
P00946,I00002,uses
P00946,I00001,uses
P00946,I00008,uses
P00947,I00002,uses
P00947,I00001,uses
P00948,I00007,uses
P00949,I00002,uses
P00949,I00005,uses
P00950,I00002,uses
P00950,I00005,uses
P00951,I00002,uses
P00951,I00001,uses
P00952,I00002,uses
P00952,I00001,uses
P00953,I00002,uses
P00953,I00001,uses
P00954,I00002,uses
P00954,I00005,uses
P00955,I00002,uses
P00955,I00005,uses
P00956,I00002,uses
P00956,I00001,uses
P00957,I00002,uses
P00957,I00005,uses
P00958,I00002,uses
P00958,I00001,uses
P00959,I00002,uses
P00959,I00001,uses
P00960,I00002,uses
P00960,I00005,uses
P00961,I00002,uses
P00961,I00001,uses
P00962,I00002,uses
P00962,I00005,uses
P00963,I00002,uses
P00963,I00005,uses
P00964,I00002,uses
P00964,I00001,uses
P00965,I00002,uses
P00965,I00001,uses
P00965,I00011,uses
P00966,I00002,uses
P00966,I00001,uses
P00966,I00003,uses
P00967,I00002,uses
P00967,I00001,uses
P00967,I00008,uses
P00968,I00004,uses
P00968,I00002,uses
P00968,I00001,uses
P00968,I00003,uses
P00969,I00002,uses
P00969,I00005,uses
P00970,I00002,uses
P00970,I00005,uses
P00971,I00002,uses
P00972,I00002,uses
P00972,I00003,uses
P00973,I00002,uses
P00973,I00005,uses
P00974,I00002,uses
P00974,I00005,uses
P00975,I00002,uses
P00975,I00005,uses
P00976,I00002,uses
P00976,I00001,uses
P00976,I00005,uses
P00977,I00002,uses
P00977,I00001,uses
P00978,I00004,uses
P00979,I00002,uses
P00979,I00005,uses
P00980,I00002,uses
P00980,I00001,uses
P00981,I00002,uses
P00981,I00001,uses
P00981,I00008,uses
P00982,I00002,uses
P00982,I00010,uses
P00983,I00002,uses
P00983,I00005,uses
P00984,I00002,uses
P00984,I00001,uses
P00985,I00002,uses
P00985,I00001,uses
P00986,I00002,uses
P00986,I00001,uses
P00987,I00002,uses
P00987,I00005,uses
P00988,I00002,uses
P00988,I00001,uses
P00989,I00002,uses
P00989,I00005,uses
P00990,I00002,uses
P00990,I00003,uses
P00991,I00002,uses
P00991,I00005,uses
P00992,I00002,uses
P00992,I00001,uses
P00993,I00002,uses
P00993,I00005,uses
P00994,I00002,uses
P00994,I00001,uses
P00995,I00002,uses
P00995,I00001,uses
P00996,I00002,uses
P00996,I00003,uses
P00997,I00004,uses
P00997,I00002,uses
P00997,I00001,uses
P00998,I00002,uses
P00998,I00001,uses
P00999,I00002,uses
P00999,I00001,uses
P00999,I00003,uses
P01000,I00002,uses
P01000,I00003,uses
P01001,I00002,uses
P01001,I00008,uses
P01002,I00002,uses
P01002,I00001,uses
P01003,I00007,uses
P01003,I00002,uses
P01003,I00011,uses
P01003,I00012,uses
P01003,I00003,uses
P01004,I00002,uses
P01004,I00011,uses
P01005,I00002,uses
P01005,I00001,uses
P01006,I00002,uses
P01006,I00011,uses
P01007,I00002,uses
P01007,I00005,uses
P01008,I00002,uses
P01008,I00001,uses
P01009,I00002,uses
P01009,I00005,uses
P01010,I00002,uses
P01011,I00002,uses
P01011,I00001,uses
P01012,I00002,uses
P01012,I00011,uses
P01012,I00003,uses
P01013,I00002,uses
P01013,I00005,uses
P01014,I00002,uses
P01014,I00005,uses
P01015,I00002,uses
P01015,I00001,uses
P01015,I00003,uses
P01016,I00002,uses
P01016,I00001,uses
P01017,I00002,uses
P01017,I00003,uses
P01018,I00002,uses
P01018,I00003,uses
P01019,I00002,uses
P01019,I00001,uses
P01020,I00002,uses
P01020,I00005,uses
P01021,I00002,uses
P01021,I00001,uses
P01022,I00002,uses
P01022,I00005,uses
P01023,I00002,uses
P01023,I00005,uses
P01024,I00002,uses
P01024,I00005,uses
P01025,I00002,uses
P01025,I00001,uses
P01026,I00002,uses
P01026,I00001,uses
P01027,I00002,uses
P01027,I00001,uses
P01028,I00002,uses
P01028,I00005,uses
P01029,I00002,uses
P01029,I00003,uses
P01030,I00002,uses
P01030,I00005,uses
P01031,I00002,uses
P01031,I00005,uses
P01032,I00002,uses
P01032,I00003,uses
P01033,I00002,uses
P01034,I00002,uses
P01035,I00002,uses
P01035,I00005,uses
P01036,I00002,uses
P01036,I00001,uses
P01037,I00002,uses
P01037,I00001,uses
P01038,I00002,uses
P01038,I00003,uses
P01039,I00002,uses
P01039,I00005,uses
P01040,I00002,uses
P01040,I00001,uses
P01041,I00007,uses
P01042,I00004,uses
P01043,I00002,uses
P01043,I00001,uses
P01043,I00003,uses
P01044,I00004,uses
P01045,I00002,uses
P01045,I00005,uses
P01046,I00002,uses
P01046,I00001,uses
P01047,I00002,uses
P01047,I00001,uses
P01048,I00004,uses
P01049,I00002,uses
P01049,I00003,uses
P01050,I00002,uses
P01050,I00001,uses
P01050,I00003,uses
P01051,I00007,uses
P01052,I00002,uses
P01052,I00001,uses
P01052,I00003,uses
P01053,I00002,uses
P01053,I00003,uses
P01054,I00002,uses
P01054,I00001,uses
P01055,I00002,uses
P01055,I00005,uses
P01056,I00002,uses
P01056,I00001,uses
P01057,I00002,uses
P01057,I00001,uses
P01058,I00002,uses
P01058,I00001,uses
P01059,I00004,uses
P01060,I00002,uses
P01060,I00001,uses
P01061,I00002,uses
P01062,I00002,uses
P01062,I00001,uses
P01062,I00008,uses
P01063,I00002,uses
P01063,I00010,uses
P01064,I00002,uses
P01064,I00001,uses
P01065,I00002,uses
P01065,I00005,uses
P01066,I00002,uses
P01066,I00005,uses
P01067,I00004,uses
P01067,I00002,uses
P01067,I00001,uses
P01068,I00002,uses
P01068,I00005,uses
P01069,I00002,uses
P01069,I00001,uses
P01070,I00002,uses
P01070,I00001,uses
P01071,I00004,uses
P01072,I00002,uses
P01072,I00005,uses
P01073,I00002,uses
P01073,I00001,uses
P01074,I00007,uses
P01075,I00002,uses
P01076,I00002,uses
P01076,I00005,uses
P01077,I00002,uses
P01077,I00001,uses
P01078,I00002,uses
P01078,I00003,uses
P01079,I00002,uses
P01079,I00005,uses
P01080,I00006,uses
P01080,I00002,uses
P01081,I00002,uses
P01081,I00001,uses
P01082,I00002,uses
P01082,I00005,uses
P01083,I00002,uses
P01083,I00010,uses
P01084,I00002,uses
P01084,I00001,uses
P01085,I00002,uses
P01085,I00001,uses
P01086,I00002,uses
P01086,I00001,uses
P01086,I00003,uses
P01087,I00007,uses
P01087,I00002,uses
P01087,I00001,uses
P01088,I00002,uses
P01088,I00005,uses
P01089,I00002,uses
P01089,I00005,uses
P01090,I00002,uses
P01090,I00001,uses
P01091,I00002,uses
P01091,I00001,uses
P01092,I00002,uses
P01092,I00001,uses
P01093,I00002,uses
P01093,I00001,uses
P01094,I00002,uses
P01094,I00005,uses
P01095,I00002,uses
P01095,I00005,uses
P01096,I00002,uses
P01096,I00005,uses
P01097,I00002,uses
P01097,I00003,uses
P01098,I00002,uses
P01098,I00001,uses
P01098,I00008,uses
P01099,I00002,uses
P01099,I00001,uses
P01100,I00004,uses
P01101,I00002,uses
P01101,I00001,uses
P01102,I00002,uses
P01102,I00011,uses
P01102,I00003,uses
P01103,I00002,uses
P01103,I00005,uses
P01104,I00002,uses
P01104,I00003,uses
P01105,I00002,uses
P01105,I00011,uses
P01105,I00003,uses
P01106,I00002,uses
P01106,I00003,uses
P01107,I00002,uses
P01107,I00001,uses
P01108,I00002,uses
P01108,I00008,uses
P01108,I00005,uses
P01109,I00002,uses
P01109,I00005,uses
P01110,I00002,uses
P01110,I00001,uses
P01110,I00008,uses
P01111,I00002,uses
P01111,I00001,uses
P01112,I00002,uses
P01112,I00001,uses
P01113,I00002,uses
P01113,I00009,uses
P01114,I00002,uses
P01114,I00005,uses
P01115,I00002,uses
P01115,I00001,uses
P01116,I00002,uses
P01116,I00005,uses
P01117,I00002,uses
P01117,I00005,uses
P01118,I00002,uses
P01118,I00001,uses
P01118,I00005,uses
P01119,I00002,uses
P01119,I00003,uses
P01120,I00006,uses
P01120,I00002,uses
P01120,I00001,uses
P01121,I00002,uses
P01121,I00001,uses
P01122,I00002,uses
P01122,I00005,uses
P01123,I00002,uses
P01124,I00002,uses
P01124,I00001,uses
P01125,I00002,uses
P01126,I00004,uses
P01127,I00007,uses
P01127,I00002,uses
P01127,I00001,uses
P01128,I00002,uses
P01128,I00005,uses
P01129,I00002,uses
P01129,I00005,uses
P01130,I00004,uses
P01131,I00002,uses
P01131,I00005,uses
P01132,I00002,uses
P01132,I00005,uses
P01133,I00002,uses
P01133,I00001,uses
P01134,I00002,uses
P01134,I00001,uses
P01135,I00002,uses
P01135,I00011,uses
P01135,I00003,uses
P01136,I00002,uses
P01136,I00005,uses
P01137,I00004,uses
P01138,I00002,uses
P01138,I00001,uses
P01138,I00003,uses
P01139,I00002,uses
P01139,I00005,uses
P01140,I00002,uses
P01140,I00005,uses
P01141,I00002,uses
P01141,I00003,uses
P01142,I00002,uses
P01142,I00005,uses
P01143,I00002,uses
P01143,I00005,uses
P01144,I00002,uses
P01144,I00005,uses
P01145,I00002,uses
P01145,I00005,uses
P01146,I00002,uses
P01146,I00003,uses
P01147,I00002,uses
P01147,I00003,uses
P01148,I00002,uses
P01149,I00002,uses
P01149,I00005,uses
P01150,I00002,uses
P01150,I00001,uses
P01150,I00003,uses
P01151,I00007,uses
P01152,I00002,uses
P01153,I00002,uses
P01154,I00002,uses
P01155,I00002,uses
P01155,I00005,uses
P01156,I00002,uses
P01156,I00001,uses
P01157,I00002,uses
P01157,I00001,uses
P01158,I00002,uses
P01158,I00003,uses
P01159,I00002,uses
P01159,I00003,uses
P01160,I00002,uses
P01160,I00001,uses
P01161,I00002,uses
P01161,I00005,uses
P01162,I00002,uses
P01162,I00003,uses
P01163,I00002,uses
P01163,I00005,uses
P01164,I00002,uses
P01164,I00001,uses
P01165,I00002,uses
P01165,I00001,uses
P01166,I00004,uses
P01167,I00002,uses
P01167,I00001,uses
P01167,I00003,uses
P01168,I00002,uses
P01168,I00001,uses
P01169,I00002,uses
P01169,I00001,uses
P01170,I00002,uses
P01170,I00001,uses
P01171,I00004,uses
P01172,I00002,uses
P01172,I00008,uses
P01173,I00002,uses
P01173,I00011,uses
P01174,I00002,uses
P01174,I00001,uses
P01175,I00002,uses
P01175,I00010,uses
P01176,I00002,uses
P01176,I00001,uses
P01177,I00002,uses
P01177,I00001,uses
P01178,I00002,uses
P01178,I00001,uses
P01179,I00002,uses
P01179,I00005,uses
P01180,I00004,uses
P01180,I00002,uses
P01180,I00001,uses
P01181,I00007,uses
P01182,I00002,uses
P01182,I00001,uses
P01183,I00002,uses
P01183,I00003,uses
P01184,I00002,uses
P01184,I00010,uses
P01185,I00002,uses
P01185,I00001,uses
P01186,I00002,uses
P01187,I00002,uses
P01187,I00001,uses
P01188,I00002,uses
P01188,I00005,uses
P01189,I00002,uses
P01190,I00002,uses
P01190,I00010,uses
P01191,I00002,uses
P01192,I00006,uses
P01192,I00002,uses
P01192,I00001,uses
P01193,I00006,uses
P01193,I00002,uses
P01193,I00001,uses
P01194,I00002,uses
P01194,I00001,uses
P01195,I00002,uses
P01195,I00001,uses
P01196,I00004,uses
P01197,I00002,uses
P01197,I00010,uses
P01197,I00011,uses
P01198,I00002,uses
P01198,I00003,uses
P01199,I00002,uses
P01199,I00001,uses
P01200,I00002,uses
P01200,I00005,uses
P01201,I00007,uses
P01202,I00002,uses
P01202,I00005,uses
P01203,I00004,uses
P01203,I00002,uses
P01203,I00001,uses
P01203,I00003,uses
P01204,I00002,uses
P01204,I00005,uses
P01205,I00002,uses
P01205,I00001,uses
P01206,I00002,uses
P01206,I00010,uses
P01207,I00002,uses
P01207,I00005,uses
P01208,I00002,uses
P01208,I00005,uses
P01209,I00002,uses
P01210,I00002,uses
P01210,I00005,uses
P01211,I00004,uses
P01211,I00002,uses
P01211,I00001,uses
P01212,I00002,uses
P01212,I00009,uses
P01213,I00002,uses
P01213,I00008,uses
P01214,I00002,uses
P01214,I00001,uses
P01215,I00002,uses
P01215,I00005,uses
P01216,I00002,uses
P01216,I00003,uses
P01217,I00004,uses
P01217,I00002,uses
P01217,I00001,uses
P01218,I00002,uses
P01218,I00001,uses
P01219,I00002,uses
P01220,I00002,uses
P01220,I00005,uses
P01221,I00002,uses
P01221,I00005,uses
P01222,I00002,uses
P01222,I00005,uses
P01223,I00002,uses
P01223,I00003,uses
P01224,I00002,uses
P01224,I00003,uses
P01225,I00002,uses
P01225,I00003,uses
P01226,I00002,uses
P01226,I00001,uses
P01227,I00002,uses
P01227,I00003,uses
P01228,I00002,uses
P01228,I00001,uses
P01228,I00005,uses
P01229,I00002,uses
P01229,I00010,uses
P01229,I00001,uses
P01229,I00011,uses
P01230,I00002,uses
P01230,I00001,uses
P01230,I00008,uses
P01231,I00002,uses
P01231,I00001,uses
P01232,I00002,uses
P01232,I00010,uses
